@RELATION H11

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
6700,13.16,1.7,478,107.36,5.22
6800,13.16,1.7,478,107.16,4.92
6900,13.15,1.69,478,107.66,5.19
7000,13.17,1.7,476,106.94,5.19
7100,13.16,1.7,478,106.66,4.96
7200,13.14,1.69,476,106.73,5
7300,13.16,1.69,478,106.97,4.91
7400,13.15,1.68,476,107.08,4.98
7500,13.14,1.68,476,106.48,5.19
7600,13.11,1.67,478,106.38,4.94
7700,13.11,1.67,478,106.02,4.87
7800,13.11,1.67,476,105.65,4.93
7900,13.09,1.66,478,106.16,4.3
8000,13.1,1.66,476,105.83,4.31
8100,13.08,1.66,476,105.69,5.15
8200,13.11,1.71,482,105.59,4.91
8300,13.1,1.66,476,106.35,4.25
8400,13.1,1.66,476,105.74,5.15
8500,13.09,1.66,476,105.79,5.13
8600,13.1,1.65,476,106.55,5.11
8700,13.09,1.65,476,106.49,4.87
8800,13.1,1.66,476,107.56,4.24
8900,13.11,1.65,478,106.98,4.87
9000,13.11,1.65,476,106.55,5.15
9100,13.11,1.65,476,106.22,5.16
9200,13.09,1.65,476,107.09,4.9
9300,13.1,1.65,478,107.61,4.93
9400,13.08,1.65,476,107.96,5.15
9500,13.08,1.65,476,107.66,4.25
9600,13.1,1.64,478,107.6,4.88
9700,13.08,1.65,476,107.24,4.24
9800,13.09,1.65,476,107.29,4.93
9900,13.11,1.66,476,106.9,4.97
10000,13.07,1.65,476,108,4.86
10100,13.08,1.65,476,107.57,4.27
10200,13.08,1.65,478,107.79,4.22
10300,13.1,1.65,478,107.47,4.86
10400,13.09,1.64,478,108.57,4.99
10500,13.1,1.64,476,108.13,4.89
10600,13.1,1.65,476,107.83,4.21
10700,13.09,1.64,476,108.3,4.95
10800,13.13,1.65,478,109.49,4.96
10900,13.09,1.65,476,108.42,4.26
11000,13.08,1.64,478,108.97,4.85
11100,13.08,1.65,476,108.46,4.27
11200,13.1,1.65,478,108.36,5.11
11300,13.1,1.65,476,109.47,4.2
11400,13.11,1.65,478,108.76,4.87
11500,13.05,1.64,478,108.27,5.13
11600,13.11,1.76,478,107.02,4.2
11700,13.1,1.65,478,108.67,5.13
11800,13.09,1.64,476,109.1,4.93
11900,13.1,1.65,478,108.87,5.11
12000,13.1,1.65,478,108.74,5.13
12100,13.09,1.64,478,109.85,4.23
12200,13.1,1.64,478,109.22,5.15
12300,13.07,1.64,478,109.28,4.96
12400,13.09,1.65,478,108.79,5.15
12500,13.09,1.64,478,108.54,4.88
12600,13.09,1.64,480,108.6,4.88
12700,13.09,1.64,476,108.81,4.24
12800,13.06,1.64,478,109.26,4.27
12900,13.09,1.65,476,108.73,5.14
13000,13.12,1.65,476,110.15,4.86
13100,13.11,1.66,476,109.19,4.28
13200,13.16,1.67,478,108.92,4.93
13300,13.12,1.68,478,108.45,4.29
13400,13.16,1.67,478,109.01,5.05
13500,13.16,1.66,476,109.85,4.94
13600,13.17,1.67,476,109.02,4.26
13700,13.15,1.68,476,108.48,4.94
13800,13.15,1.67,478,109.13,4.29
13900,13.17,1.68,476,109.04,4.34
14000,13.15,1.68,476,108.38,4.28
14100,13.18,1.67,476,108.81,4.9
14200,13.17,1.67,476,108.3,4.97
14300,13.19,1.67,478,107.66,4.87
14400,13.18,1.68,476,109.02,4.3
14500,13.15,1.68,476,109.09,4.97
14600,13.15,1.68,478,108.08,4.92
14700,13.18,1.68,476,108.53,4.92
14800,13.18,1.69,478,107.99,5.06
14900,13.17,1.72,474,106.74,5.06
15000,13.16,1.69,478,107.16,4.29
15100,13.15,1.68,478,107.91,4.32
15200,13.15,1.69,476,108.87,4.38
15300,13.15,1.69,476,107.58,5.02
15400,13.16,1.68,476,109.6,5.09
15500,13.18,1.68,476,107.77,4.93
15600,13.15,1.68,476,107.61,4.94
15700,13.14,1.68,476,107.62,4.32
15800,13.16,1.67,478,108.83,5.19
15900,13.16,1.68,476,107.32,4.29
16000,13.16,1.68,476,107.76,4.37
16100,13.14,1.68,476,108.14,4.96
16200,13.14,1.68,478,107.53,5
16300,13.17,1.68,474,107.86,5.06
16400,13.16,1.67,476,107,4.3
16500,13.14,1.67,476,108.57,5.04
16600,13.14,1.68,476,107.47,4.35
16700,13.15,1.68,476,106.39,4.95
16800,13.16,1.68,476,107.27,4.95
16900,13.17,1.68,476,106.78,4.3
17000,13.18,1.68,476,107.17,4.97
17100,13.15,1.67,476,108.16,4.91
17200,13.18,1.68,476,108.36,4.29
17300,13.15,1.68,478,107.3,5.17
17400,13.17,1.67,476,106.99,4.31
17500,13.15,1.67,478,106.95,4.91
17600,13.15,1.68,476,106.67,4.31
17700,13.16,1.69,478,106.54,5
17800,13.16,1.67,476,107.05,4.24
17900,13.17,1.67,476,106.94,5.02
18000,13.16,1.67,476,107.44,4.99
18100,13.15,1.67,476,106.59,4.93
18200,13.15,1.67,476,107.15,4.32
18300,13.15,1.75,478,106.38,4.98
18400,13.13,1.67,476,107.68,4.28
18500,13.17,1.68,476,107.2,4.32
18600,13.16,1.67,476,107.26,4.31
18700,13.15,1.67,476,108.17,4.33
18800,13.16,1.67,476,107.56,4.29
18900,13.17,1.67,476,107.03,4.27
19000,13.14,1.66,476,108.61,5.16
19100,13.13,1.66,476,107.11,4.98
19200,13.15,1.66,476,107.38,4.32
19300,13.16,1.66,476,108.22,4.37
19400,13.16,1.67,476,107.61,4.94
19500,13.18,1.66,476,107.95,4.94
19600,13.16,1.67,476,106.62,4.28
19700,13.16,1.68,476,106.87,4.95
19800,13.14,1.67,476,106.87,4.3
19900,13.15,1.67,476,106.46,4.38
20000,13.18,1.67,476,107.61,4.35
20100,13.16,1.67,476,107.63,5.02
20200,13.18,1.66,476,106.78,4.29
20300,13.14,1.66,476,105.88,4.94
20400,13.15,1.67,476,107.18,5.18
20500,13.13,1.67,476,107.79,4.34
20600,13.16,1.67,476,105.61,4.36
20700,13.17,1.67,476,106.85,4.31
20800,13.14,1.66,476,107.18,4.36
20900,13.17,1.67,476,107.81,4.32
21000,13.15,1.66,476,106.77,4.25
21100,13.17,1.66,476,107.78,4.97
21200,13.13,1.66,476,106.98,4.39
21300,13.16,1.67,476,106.76,4.99
21400,13.14,1.67,476,107.5,4.29
21500,13.14,1.68,476,106.39,4.9
21600,13.16,1.67,476,106.98,5.18
21700,13.16,1.67,476,107.25,4.33
21800,13.15,1.67,476,107.99,4.91
21900,13.15,1.66,476,107.19,5.15
22000,13.13,1.66,476,107.1,4.87
22100,13.11,1.66,476,106.87,4.97
22200,13.12,1.66,476,107.4,4.91
22300,13.13,1.66,476,107.4,4.92
22400,13.16,1.66,474,106.82,4.93
22500,13.15,1.66,476,106.81,4.27
22600,13.15,1.66,476,107.69,4.99
22700,13.17,1.66,476,106.7,4.28
22800,13.17,1.67,476,108.26,4.24
22900,13.15,1.67,476,106.54,4.96
23000,13.18,1.67,476,106.51,5.15
23100,13.14,1.68,476,106.62,4.93
23143,13.17,1.73,480,103.01,4.25
23200,13.17,1.68,476,107.11,4.97
23300,13.17,1.67,476,107.58,4.95
23400,13.15,1.66,476,106.4,5.03
23500,13.14,1.65,476,106.25,5.18
23600,13.17,1.65,474,106.37,5.22
23700,13.13,1.64,476,106.95,5.18
23800,13.16,1.66,476,106.87,5.18
23900,13.14,1.65,474,107.01,5.21
24000,13.14,1.66,474,107.15,4.91
24100,13.15,1.65,474,106.75,4.91
24200,13.16,1.65,474,107.78,4.91
24300,13.14,1.65,474,107.95,4.33
24400,13.16,1.65,474,107.45,4.27
24500,13.13,1.65,476,107.77,5.19
24600,13.14,1.66,476,107.59,4.91
24700,13.13,1.65,476,107.89,4.23
24800,13.16,1.64,476,107.86,4.98
24900,13.13,1.65,474,108.3,4.99
25000,13.13,1.65,476,107.51,4.25
25100,13.13,1.65,476,107.97,4.31
25200,13.13,1.66,474,107.79,5.18
25300,13.15,1.65,476,107.67,4.96
25400,13.15,1.66,474,107.28,4.29
25500,13.14,1.66,476,107.98,4.91
25600,13.14,1.65,476,108.11,5.15
25700,13.14,1.64,476,107.74,4.31
25800,13.16,1.65,476,107.77,5.15
25900,13.16,1.65,476,108.13,4.29
26000,13.15,1.66,474,107.48,5.22
26100,13.14,1.66,476,108.02,5.16
26200,13.14,1.65,476,109.41,4.94
26300,13.11,1.65,476,108.27,4.31
26400,13.16,1.66,476,107.62,4.28
26500,13.15,1.65,476,107.66,4.3
26600,13.14,1.66,476,107.91,4.91
26700,13.15,1.66,476,107.98,5.17
26800,13.16,1.66,476,107.83,5.21
26900,13.13,1.65,476,107.54,5.14
27000,13.13,1.66,476,107.66,4.93
27100,13.12,1.65,476,108.68,5.15
27200,13.15,1.65,476,108.2,4.91
27300,13.14,1.66,476,108.34,4.26
27400,13.15,1.65,476,108.6,4.87
27500,13.15,1.65,474,108.71,5.17
27600,13.16,1.65,476,109.6,5.18
27700,13.14,1.65,474,109.19,4.95
27800,13.14,1.67,476,107.85,5.16
27900,13.13,1.66,474,108.51,4.91
28000,13.14,1.65,476,110.2,5.13
28100,13.15,1.65,476,108.34,5.16
28200,13.17,1.66,476,109.18,5.19
28300,13.15,1.66,476,107.42,4.91
28400,13.14,1.66,476,108.38,4.28
28500,13.17,1.65,476,108.27,4.87
28600,13.13,1.66,474,108.54,5.21
28700,13.14,1.66,476,109.47,4.89
28800,13.14,1.67,476,107.36,4.93
28900,13.17,1.66,476,108.13,4.97
29000,13.18,1.66,476,107.94,4.96
29100,13.12,1.66,476,108.7,4.31
29200,13.13,1.66,476,107.67,5.15
29300,13.12,1.66,476,108.92,4.33
29400,13.13,1.65,474,108.49,5.18
29500,13.17,1.65,474,108.2,5.19
29600,13.15,1.65,474,109.1,4.26
29700,13.12,1.64,476,108.29,4.91
29800,13.14,1.64,474,109.38,4.28
29900,13.15,1.65,476,108.52,4.94
30000,13.14,1.64,476,109.11,4.27
30100,13.15,1.64,476,108.23,5.03
30200,13.15,1.64,474,108.38,4.27
30300,13.14,1.64,476,108.36,5.19
30400,13.11,1.64,474,108.97,4.26
30500,13.15,1.64,476,107.93,4.94
30600,13.14,1.63,476,108.92,4.92
30700,13.16,1.63,476,108.95,4.3
30800,13.14,1.64,476,108.87,4.28
30900,13.12,1.64,474,109.08,4.24
31000,13.13,1.64,476,108.84,5.04
31100,13.15,1.64,474,109.15,4.28
31200,13.13,1.63,476,109.16,4.9
31300,13.14,1.64,474,108.56,4.27
31400,13.12,1.64,474,109.19,4.28
31500,13.16,1.66,476,108.03,5.16
31600,13.15,1.65,474,108.83,4.9
31700,13.13,1.65,476,107.93,4.92
31800,13.14,1.64,476,108.72,4.97
31900,13.15,1.64,476,109.19,4.33
32000,13.17,1.64,476,108.19,4.29
32100,13.16,1.64,476,108.2,5.02
32200,13.17,1.64,476,108.45,4.34
32300,13.16,1.63,476,108.11,4.28
32400,13.15,1.64,476,109.72,4.31
32500,13.14,1.64,476,109.2,4.29
32600,13.14,1.64,476,108.75,4.32
32700,13.16,1.64,476,108.36,4.91
32800,13.15,1.64,476,109.17,4.97
32900,13.14,1.64,476,108.9,4.31
33000,13.13,1.64,476,109.88,4.26
33100,13.15,1.65,474,108.5,4.9
33200,13.13,1.65,474,109.22,5.03
33300,13.14,1.63,476,109.82,4.28
33400,13.13,1.64,476,108.48,5
33500,13.12,1.64,476,108.26,4.37
33600,13.13,1.65,476,108.74,4.92
33700,13.14,1.65,476,108.28,4.94
33800,13.13,1.65,476,108.89,4.89
33900,13.14,1.65,476,109.13,5
34000,13.13,1.63,476,108.29,4.28
34100,13.13,1.63,474,109,5
34200,13.14,1.69,478,105.66,4.3
34300,13.16,1.63,474,108.03,4.24
34400,13.14,1.63,474,109.3,4.97
34500,13.13,1.63,476,109.5,4.31
34600,13.16,1.63,476,108.58,5.19
34700,13.14,1.64,476,108.66,5.1
34800,13.16,1.64,476,108.94,4.3
34900,13.15,1.65,476,109.21,4.25
35000,13.15,1.64,476,108.52,4.25
35100,13.13,1.64,474,108.78,5
35200,13.14,1.64,476,108.68,4.3
35300,13.14,1.63,476,108.75,4.33
35400,13.13,1.63,476,109.12,4.26
35500,13.13,1.63,474,110.06,4.29
35600,13.15,1.63,476,109.59,4.96
35700,13.18,1.64,476,108.71,4.23
35800,13.14,1.64,476,108.96,4.89
35900,13.14,1.64,474,109.71,4.29
36000,13.16,1.63,474,109.13,4.96
36100,13.18,1.64,474,108.77,4.95
36200,13.13,1.64,476,109.35,4.28
36300,13.13,1.64,476,108.98,5.04
36400,13.16,1.64,476,109.31,4.99
36500,13.17,1.63,476,109.27,5
36600,13.14,1.64,476,109.27,4.28
36700,13.18,1.64,476,109.2,4.3
36800,13.11,1.64,476,109.77,5.01
36900,13.14,1.63,474,109.27,4.93
37000,13.13,1.64,476,108.71,5.13
37100,13.13,1.64,476,108.65,4.97
37200,13.11,1.64,474,108.84,4.95
37300,13.15,1.63,476,108.21,5.18
37400,13.15,1.63,476,108.21,5.06
37500,13.13,1.63,476,108.7,4.91
37600,13.16,1.63,476,109.97,4.94
37700,13.14,1.68,478,107.63,4.32
37800,13.13,1.64,476,109.24,4.93
37900,13.16,1.65,474,109.65,4.28
38000,13.12,1.64,476,108.2,5.15
38100,13.15,1.64,476,108.62,5.19
38200,13.11,1.64,474,109.02,4.95
38300,13.13,1.64,476,109.58,4.93
38400,13.15,1.64,476,109.28,4.93
38500,13.12,1.64,476,109.64,4.9
38600,13.16,1.64,476,108.31,4.96
38700,13.14,1.63,476,108.6,4.96
38800,13.13,1.63,476,108.79,4.28
38900,13.13,1.64,476,108.41,4.96
39000,13.13,1.64,476,109.32,4.25
39100,13.14,1.64,474,110,5.15
39200,13.16,1.64,474,109.58,5.15
39300,13.15,1.64,476,109.63,4.89
39400,13.13,1.64,476,109.51,5.12
39500,13.17,1.63,474,108.49,4.34
39600,13.12,1.63,474,108.61,4.95
39700,13.16,1.64,476,108.92,4.31
39800,13.14,1.64,476,108.12,4.37
39900,13.18,1.64,476,108.81,4.3
40000,13.15,1.65,474,108.57,5.19
40100,13.12,1.64,474,109.69,5.17
40200,13.15,1.65,476,109.11,5.16
40300,13.12,1.65,476,109.51,4.85
40400,13.15,1.64,476,109.4,5.2
40500,13.12,1.63,474,109.91,4.33
40600,13.18,1.64,476,108.15,5.16
40700,13.17,1.63,474,108.61,4.85
40800,13.11,1.63,476,109.35,4.25
40900,13.14,1.65,474,108.87,4.87
41000,13.16,1.64,476,108.86,5.15
41100,13.12,1.63,476,109.43,4.9
41200,13.15,1.63,474,108.35,4.92
41300,13.15,1.64,476,109.16,4.95
41400,13.17,1.65,476,108.78,4.86
41500,13.14,1.63,474,108.86,5.14
41600,13.15,1.64,476,109.18,4.93
41700,13.14,1.63,476,109.66,5.2
41800,13.14,1.64,474,108.55,5.02
41900,13.16,1.64,474,109.2,4.91
42000,13.17,1.64,474,109.87,4.33
42100,13.14,1.63,476,109.24,4.95
42200,13.15,1.63,476,108.89,5.15
42300,13.16,1.64,476,108.74,5.16
42400,13.13,1.64,476,108.72,5.03
42500,13.17,1.63,476,108.91,5.19
42600,13.14,1.64,476,108.77,5.15
42700,13.15,1.64,476,109.23,4.99
42800,13.14,1.64,474,108.92,4.94
42900,13.16,1.64,474,109.31,5.16
43000,13.17,1.64,476,108.52,4.96
43100,13.17,1.65,474,108.85,4.91
43200,13.15,1.63,476,109.01,4.96
43300,13.13,1.64,474,108.49,5.14
43400,13.12,1.64,476,109.58,5.16
43500,13.19,1.64,476,109.69,5.16
43600,13.14,1.64,476,109.45,5.14
43700,13.17,1.64,476,109.12,4.98
43800,13.13,1.64,476,109.24,4.91
43900,13.13,1.64,476,108.78,4.91
44000,13.12,1.63,474,109.24,5.19
44100,13.16,1.64,474,108.64,5.19
44200,13.13,1.64,474,109.67,4.94
44300,13.14,1.64,476,109.66,5.18
44400,13.16,1.64,476,108.99,5.16
44500,13.16,1.63,474,109.93,4.85
44600,13.12,1.65,476,109.08,5.14
44700,13.16,1.64,476,109.08,4.31
44800,13.17,1.65,474,108.98,5.18
44900,13.16,1.63,474,109.44,5.17
45000,13.15,1.63,474,109.34,5.16
45100,13.14,1.63,476,109.36,4.86
45200,13.15,1.63,476,108.62,5.18
45300,13.12,1.64,476,109.9,4.91
45400,13.14,1.63,476,109.38,4.87
45500,13.15,1.63,474,109.61,4.99
45600,13.13,1.62,474,109.19,4.95
45700,13.14,1.63,476,109.88,5.13
45800,13.13,1.64,474,108.26,4.98
45900,13.16,1.64,476,108.58,4.94
46000,13.14,1.64,476,109.55,4.86
46100,13.14,1.63,476,108.9,5.2
46200,13.12,1.63,476,109.45,4.91
46300,13.14,1.63,476,110,5.15
46400,13.15,1.63,476,109.24,4.98
46500,13.13,1.63,474,108.49,4.91
46600,13.11,1.63,474,109.28,4.87
46700,13.12,1.63,474,108.27,4.95
46800,13.11,1.65,474,108.97,5.18
46900,13.15,1.63,476,109.34,4.91
47000,13.15,1.64,474,110.21,4.28
47100,13.14,1.63,474,109.32,5.18
47200,13.15,1.64,474,109.34,5
47300,13.12,1.64,476,109.08,4.28
47400,13.14,1.63,474,109.84,4.93
47500,13.14,1.63,476,108.64,5.22
47600,13.14,1.64,474,109.81,4.95
47700,13.15,1.63,476,108.43,5.19
47800,13.15,1.63,474,108.88,5.17
47900,13.14,1.64,476,109.93,4.97
48000,13.14,1.63,474,109.58,4.31
48100,13.13,1.63,476,109.07,4.31
48200,13.14,1.63,476,109.08,4.92
48300,13.14,1.63,476,108.18,5.17
48400,13.11,1.66,476,109.03,5
48500,13.12,1.65,476,108.72,4.96
48600,13.14,1.64,476,107.58,5.21
48700,13.14,1.63,476,109.59,4.98
48800,13.12,1.63,476,107.91,4.92
48900,13.15,1.62,474,109.18,4.98
49000,13.12,1.61,474,108.28,4.91
49100,13.11,1.61,474,108.62,5.14
49200,13.12,1.61,476,108.66,4.33
49300,13.1,1.61,476,109.51,5.12
49400,13.11,1.62,476,108.38,4.92
49500,13.1,1.61,476,108.81,4.3
49600,13.08,1.61,474,108.24,4.3
49700,13.08,1.61,474,108.89,4.94
49800,13.13,1.6,476,108.57,4.94
49900,13.12,1.6,476,109.79,4.95
50000,13.11,1.6,474,109.23,4.95
50100,13.11,1.6,474,109.75,5.02
50200,13.07,1.6,476,108.35,4.92
50300,13.12,1.6,474,108.71,4.25
50400,13.08,1.59,476,108.67,4.91
50500,13.09,1.61,476,108.92,5.16
50600,13.11,1.61,474,109.45,4.92
50700,13.13,1.62,474,109.32,4.29
50800,13.13,1.61,476,108.57,5.15
50900,13.11,1.61,474,108.92,5.18
51000,13.11,1.61,474,107.96,5.16
51100,13.14,1.61,474,108.99,4.96
51200,13.14,1.64,476,109.63,5.14
51300,13.1,1.63,474,108.62,5.18
51400,13.14,1.63,474,109.4,5.21
51486,13.12,1.62,476,109.47,5.15
51500,13.14,1.63,476,108.52,4.3
51600,13.13,1.63,474,108.12,4.23
51700,13.13,1.62,474,108.57,4.97
51800,13.12,1.63,474,109.13,5.21
51900,13.11,1.63,476,109.25,4.95
52000,13.15,1.63,476,109.29,5.02
52100,13.13,1.63,474,108.57,4.9
52200,13.14,1.62,474,109.09,4.31
52300,13.14,1.64,476,107.84,5.05
52400,13.14,1.63,474,107.94,4.97
52500,13.14,1.63,474,108.63,4.28
52600,13.14,1.62,474,108.9,4.99
52700,13.14,1.62,474,108.99,5.22
52800,13.14,1.63,476,108.98,5.19
52900,13.14,1.62,476,109.28,4.82
53000,13.13,1.62,474,109.06,4.9
53100,13.16,1.63,476,109,4.95
53200,13.18,1.63,476,109.37,5.01
53300,13.12,1.63,474,109.27,5.18
53400,13.16,1.62,474,107.98,4.33
53500,13.15,1.64,476,108.15,4.97
53600,13.15,1.63,476,107.58,4.27
53700,13.18,1.62,474,108.77,5.19
53800,13.14,1.62,476,108.74,4.96
53900,13.14,1.62,476,108.29,5.19
54000,13.15,1.62,474,109.36,5.18
54100,13.15,1.62,474,109.35,4.3
54200,13.14,1.62,476,108.78,4.92
54300,13.15,1.61,474,107.85,4.98
54400,13.13,1.63,474,108.66,5.01
54500,13.11,1.62,474,109.04,5.24
54600,13.12,1.62,474,109.12,5.21
54700,13.13,1.61,476,107.79,4.31
54800,13.14,1.65,474,109,5.19
54900,13.13,1.63,474,108.71,5.18
55000,13.14,1.62,474,108.87,5.13
55100,13.13,1.63,474,108.69,5.15
55200,13.14,1.63,474,108.61,5
55300,13.14,1.63,474,109.09,4.25
55400,13.15,1.62,474,108.38,4.99
55402,13.14,1.63,476,108.11,4.98
55500,13.12,1.62,474,107.97,5.25
55600,13.13,1.63,476,108.74,4.99
55700,13.13,1.62,474,108.11,5.18
55800,13.15,1.62,474,107.79,4.3
55900,13.13,1.62,474,108.18,4.96
56000,13.12,1.63,476,109.26,4.28
56100,13.13,1.63,476,108.98,4.94
56200,13.15,1.63,476,108.68,4.94
56300,13.16,1.63,474,108.03,5.17
56400,13.15,1.63,474,109.06,5.06
56500,13.14,1.62,474,107.81,5.15
56600,13.15,1.65,474,108.48,4.29
56700,13.13,1.63,474,108.88,4.29
56800,13.13,1.62,476,108.51,4.32
56900,13.13,1.63,474,108.62,5.2
57000,13.15,1.62,476,109.46,5.15
57100,13.16,1.62,476,108.61,5.17
57200,13.12,1.62,474,107.82,4.25
57300,13.15,1.63,476,108.22,5.19
57400,13.13,1.62,474,108.67,5.16
57500,13.14,1.63,474,108.2,4.94
57600,13.11,1.62,476,108.32,4.95
57700,13.15,1.62,476,108.54,4.9
57800,13.13,1.62,474,108.34,5.19
57900,13.12,1.62,476,108.01,4.98
58000,13.16,1.63,474,108.28,5.17
58100,13.16,1.63,476,108.7,4.96
58200,13.15,1.62,476,108.57,5.21
58300,13.13,1.65,476,108.47,4.87
58400,13.15,1.62,476,108.35,4.38
58500,13.14,1.62,476,108.26,4.3
58600,13.15,1.62,474,108.09,4.97
58700,13.14,1.62,474,107.82,4.95
58800,13.14,1.62,476,108.2,4.88
58900,13.14,1.62,474,108.21,5.2
59000,13.15,1.62,476,108.81,5.21
59100,13.12,1.63,476,109.17,5.18
59200,13.14,1.63,476,108.49,4.91
59300,13.16,1.65,474,108.01,4.98
59400,13.14,1.64,474,108.78,5.16
59436,13.18,1.67,476,107.07,4.34
59500,13.16,1.62,474,109.46,4.3
59600,13.14,1.62,474,109.42,5.21
59700,13.17,1.62,474,108.93,5.12
59800,13.16,1.63,476,109.35,5.17
59900,13.16,1.63,474,109.06,5.2
60000,13.14,1.63,474,109.56,5.24
60100,13.14,1.61,476,109.17,4.89
60200,13.14,1.62,474,109.6,5.27
60300,13.15,1.62,476,109.61,4.9
60400,13.14,1.62,474,109.5,5.24
60500,13.16,1.61,474,108.36,4.95
60600,13.13,1.63,474,109.19,5.24
60700,13.13,1.62,476,108.82,5.2
60800,13.13,1.62,474,109.29,5.2
60900,13.14,1.62,474,108.93,5.15
61000,13.14,1.61,476,108.84,4.94
61100,13.15,1.61,474,109.61,5
61200,13.15,1.6,474,108.58,5.18
61300,13.16,1.63,474,108.84,4.37
61400,13.14,1.62,476,109.41,4.94
61500,13.14,1.62,474,109.02,5.23
61600,13.13,1.61,474,109.65,5.24
61700,13.15,1.61,474,108.95,4.96
61800,13.12,1.61,474,108.5,5.15
61900,13.16,1.61,474,108.04,4.96
62000,13.14,1.61,474,108.25,5.25
62100,13.14,1.62,474,108.9,4.89
62200,13.13,1.61,474,108.31,4.92
62300,13.15,1.61,476,107.84,5.24
62400,13.14,1.61,474,108.04,4.91
62500,13.12,1.61,474,108.33,4.91
62600,13.14,1.61,474,108.98,4.96
62700,13.13,1.62,474,108.38,4.94
62800,13.13,1.61,474,108.14,5.19
62900,13.13,1.61,474,108.04,4.94
63000,13.15,1.6,474,107.6,4.98
63100,13.15,1.61,474,108.99,4.89
63200,13.12,1.6,474,108.7,5.17
63300,13.15,1.62,474,108.69,5.22
63400,13.13,1.61,474,108.02,4.91
63500,13.14,1.61,474,108.14,4.93
63600,13.12,1.61,474,108.11,5.19
63700,13.13,1.61,474,108.1,4.96
63800,13.14,1.61,474,108.57,4.91
63900,13.17,1.61,474,108.24,4.94
64000,13.15,1.61,474,108.22,5.18
64100,13.12,1.6,474,107.58,5.14
64200,13.15,1.61,476,108.42,4.91
64300,13.1,1.61,474,108.24,5.22
64400,13.14,1.62,474,108.68,4.99
64500,13.14,1.61,476,109.05,5.16
64600,13.14,1.63,476,109.42,5.16
