@RELATION H9

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
64600,13.11,1.49,382,105.07,3.42
64700,13.1,1.5,382,105.43,3.42
64800,13.07,1.5,382,105.24,3.31
64900,13.09,1.51,382,104.93,3.36
65000,13.07,1.51,382,105.1,3.36
65100,13.09,1.5,382,105.35,3.4
65200,13.09,1.5,382,104.46,3.96
65300,13.08,1.51,382,104.7,3.42
65400,13.12,1.51,384,104.66,3.32
65500,13.08,1.52,382,104.09,3.35
65600,13.08,1.52,384,104.13,3.37
65700,13.1,1.51,382,104.06,4.06
65800,13.09,1.5,382,104.65,3.38
65900,13.13,1.51,382,104.53,3.43
66000,13.08,1.5,382,102.95,3.43
66100,13.09,1.51,382,104.58,3.37
66200,13.09,1.52,382,104.36,3.38
66300,13.08,1.51,382,104.07,3.14
66400,13.08,1.51,384,105.81,2.57
66500,13.09,1.5,382,104.53,2.62
66600,13.1,1.51,384,105.45,3.11
66700,13.1,1.52,384,104.73,3.36
66800,13.11,1.52,382,103.96,3.46
66900,13.1,1.52,382,105.17,3.39
67000,13.11,1.53,384,104.12,3.39
67100,13.1,1.52,384,104.12,3.39
67200,13.12,1.52,384,104.23,3.15
67300,13.12,1.52,382,105.28,3.41
67400,13.11,1.51,382,104.02,3.45
67500,13.11,1.5,382,104.36,3.14
67600,13.13,1.52,382,105.05,3.41
67700,13.12,1.52,384,105.77,3.36
67800,13.11,1.52,384,104.27,3.4
67900,13.11,1.52,384,104.52,3.16
67986,13.08,1.52,384,105.96,3.44
68000,13.1,1.54,382,104.89,3.43
68100,13.11,1.52,384,103.69,3.38
68200,13.06,1.52,384,104.8,3.42
68300,13.09,1.52,384,105.09,3.38
68400,13.11,1.51,382,103.97,3.33
68500,13.11,1.51,382,103.92,3.38
68600,13.1,1.51,382,104.64,3.45
68700,13.1,1.51,384,105.35,3.48
68738,13.11,1.52,382,106.45,3.4
68800,13.1,1.53,382,106.07,2.54
68801,13.09,1.58,386,107.06,3.14
68900,13.11,1.52,384,106.56,3.41
69000,13.09,1.52,382,103.91,3.35
69100,13.1,1.51,382,104.12,3.43
69200,13.13,1.51,382,103.98,3.43
69300,13.1,1.5,382,103.36,3.42
69400,13.08,1.5,380,103.63,3.4
69500,13.08,1.49,380,104.17,3.38
69513,13.11,1.6,386,107.21,3.12
69514,13.08,1.6,386,106.31,3.37
69600,13.1,1.53,382,106.37,3.33
69700,13.1,1.51,382,103.92,3.4
69800,13.1,1.51,382,104.62,3.33
69900,13.11,1.51,382,104.33,3.44
70000,13.09,1.5,382,103.25,3.38
70100,13.1,1.51,382,103.02,3.2
70200,13.1,1.51,382,103.46,3.45
70300,13.09,1.5,382,103.14,3.38
70400,13.09,1.51,380,103.81,3.38
70500,13.08,1.51,380,103.72,3.1
70600,13.09,1.51,380,102.74,3.34
70700,13.1,1.51,382,102.11,3.12
70800,13.1,1.49,380,103.77,3.38
70900,13.1,1.49,380,104.58,3.43
71000,13.12,1.5,382,103.44,3.39
71100,13.1,1.5,382,103.71,3.34
71200,13.11,1.5,382,104.18,3.33
71210,13.1,1.54,384,107.23,3.37
71300,13.08,1.52,382,105.31,3.43
71400,2.78,1.68,380,1.14,0
71401,13.1,1.59,384,108.21,3.24
71500,13.11,1.52,382,104.63,3.44
71600,13.07,1.51,382,103.92,3.41
71700,13.1,1.51,382,103.96,3.44
71800,13.08,1.51,382,103.7,3.16
71900,13.08,1.5,382,103.48,3.39
72000,13.09,1.49,382,104.27,3.43
72100,13.08,1.49,382,103.08,3.33
72132,13.1,1.58,384,107.62,3.22
72200,13.05,1.51,384,104.25,3.17
72300,13.1,1.49,382,102.98,3.4
72400,13.09,1.49,382,103.63,3.16
72500,13.09,1.48,380,103.53,3.42
72600,13.08,1.49,380,103.83,3.38
72700,13.1,1.48,380,102.33,3.16
72800,13.1,1.49,382,103.55,3.34
72900,13.1,1.48,382,104.4,3.38
73000,13.1,1.48,382,104.44,3.4
73100,13.08,1.48,382,104.02,3.2
73200,13.1,1.48,382,104.06,3.37
73300,13.1,1.49,380,103.82,3.09
73400,13.09,1.48,380,103.81,3.39
73500,13.1,1.47,380,104.69,3.43
73600,13.07,1.48,382,105.14,3.36
73700,13.1,1.5,382,106.18,3.43
73800,13.09,1.48,380,105.65,3.37
73900,13.1,1.48,380,104.43,3.36
74000,13.11,1.49,382,104.55,3.36
74100,13.08,1.48,382,102.66,3.36
74200,13.09,1.5,382,103.87,3.31
74300,13.1,1.49,382,105.17,3.35
74400,13.09,1.49,382,105.24,3.33
74500,13.07,1.48,382,105.34,3.34
74600,13.09,1.47,380,104.95,3.4
74700,13.06,1.48,382,103.9,3.13
74800,13.08,1.48,382,104.82,3.37
74900,13.07,1.48,382,105.7,3.31
75000,13.08,1.48,382,104.94,3.37
75100,13.09,1.48,382,104.75,3.44
75200,13.07,1.49,382,105.2,3.1
75300,13.05,1.47,380,104.16,3.33
75400,13.07,1.47,382,103.82,3.39
75500,13.06,1.48,382,104.49,3.3
75600,13.06,1.48,382,104.12,3.39
75700,13.06,1.49,382,104.82,3.36
75800,13.05,1.49,382,104.38,3.38
75900,13.1,1.5,382,105.24,3.34
76000,13.08,1.48,382,104.25,3.09
76100,13.06,1.48,382,104.28,3.35
76200,13.07,1.5,382,105.39,3.35
76300,13.09,1.49,382,104.24,3.12
76400,13.05,1.5,382,105.24,3.3
76500,13.12,1.49,382,104.51,3.08
76600,13.08,1.49,384,104.76,3.08
76700,13.09,1.48,380,104.7,3.31
76800,13.08,1.49,384,104.61,3.5
76900,13.09,1.49,382,104.84,3.44
77000,13.09,1.49,382,105.35,3.35
77100,13.12,1.49,384,104.06,3.11
77200,13.08,1.5,382,104.93,3.31
77300,13.09,1.48,382,104.85,3.35
77400,13.08,1.49,382,104.34,3.37
77500,13.05,1.5,382,103.51,3.33
77600,13.06,1.49,382,105.42,3.37
77700,13.11,1.49,382,104.4,3.41
77800,13.09,1.49,382,104.8,3.36
77900,13.06,1.5,382,104.73,3.33
78000,13.09,1.49,382,104.26,3.38
78100,13.07,1.49,382,104.28,3.38
78200,13.08,1.49,382,104.92,3.18
78300,13.07,1.5,382,104.98,3.4
78400,13.1,1.5,382,104.88,3.1
78500,13.12,1.5,382,105.1,3.35
78600,13.07,1.49,382,104.82,3.33
78700,13.1,1.5,382,105.52,3.38
78800,13.08,1.49,382,105.35,3.42
78900,13.09,1.49,382,104.69,3.34
79000,13.05,1.5,384,104.84,3.36
79100,13.1,1.5,382,104.89,3.35
79200,13.08,1.49,382,104.57,3.35
79300,13.07,1.5,384,104.11,3.36
79400,13.08,1.5,382,104.92,3.29
79500,13.08,1.49,380,104.63,3.43
79600,13.08,1.5,382,105.38,3.36
79700,13.1,1.5,382,105.5,3.36
79800,13.09,1.49,382,104.5,3.34
79900,13.06,1.5,382,104,3.34
80000,13.12,1.5,382,104.98,3.33
80100,13.07,1.5,384,104.39,3.37
80200,13.08,1.49,382,104.84,3.36
80300,13.08,1.5,382,104.63,3.31
80400,13.1,1.51,382,104.25,3.42
80500,13.1,1.5,384,105.2,3.33
80600,13.07,1.49,382,105.29,3.29
80700,13.09,1.49,382,104.87,3.35
80800,13.08,1.5,384,104.36,3.41
80900,13.09,1.51,384,103.94,3.12
81000,13.1,1.5,382,103.57,3.36
81100,13.08,1.5,384,104.3,3.17
81200,13.1,1.5,382,103.99,3.36
81300,13.08,1.5,384,105.03,3.39
81400,13.1,1.51,382,103.79,3.35
81500,13.08,1.52,384,105.05,3.21
81600,13.11,1.49,382,104.68,3.11
81700,13.09,1.49,382,105.26,3.36
81800,13.12,1.49,382,105.63,4
81900,13.09,1.5,382,103.64,3.35
82000,13.11,1.49,382,104.49,3.4
82100,13.1,1.49,382,104.98,3.38
82200,13.08,1.5,380,104.55,3.35
82300,13.08,1.5,382,103.69,3.36
82400,13.07,1.49,382,104.95,3.41
82500,13.09,1.5,382,103.96,3.32
82600,13.05,1.5,384,105.49,3.35
82700,13.07,1.5,382,105.5,3.97
82800,13.05,1.5,382,105.19,3.1
82900,13.1,1.5,382,104.66,3.36
83000,13.09,1.49,382,104.67,3.36
83100,13.11,1.5,382,105.04,3.35
83200,13.08,1.5,382,105.86,3.4
83300,13.1,1.5,382,105.3,3.37
83400,13.11,1.49,382,104.58,3.31
83500,13.09,1.49,382,104.82,3.37
83600,13.1,1.5,382,106.41,3.36
83700,13.11,1.49,382,105.38,3.42
83800,13.08,1.5,382,104.28,3.36
83900,13.09,1.51,382,104.19,3.41
84000,13.1,1.51,384,104.87,3.38
84100,13.1,1.49,384,104.78,3.42
84200,13.12,1.49,382,104.86,3.4
84300,13.09,1.51,382,105.53,3.42
84400,13.08,1.5,382,105.05,3.37
84500,13.09,1.49,382,105.16,3.37
84600,13.08,1.49,382,105.4,3.42
84700,13.09,1.5,384,104.37,3.39
84800,13.07,1.51,382,105.54,3.06
84900,13.1,1.49,382,105.77,3.06
85000,13.1,1.5,384,105.38,3.4
85100,13.09,1.5,384,104.74,3.38
85200,13.1,1.49,384,104.66,3.11
85300,13.08,1.5,382,105.89,3.38
85400,13.1,1.49,384,104.74,3.35
85500,13.07,1.5,382,104.06,3.33
85600,13.08,1.51,382,105.43,3.37
85700,13.11,1.48,382,105.42,3.32
85800,13.07,1.48,382,104.3,3.32
85900,13.07,1.49,382,104.29,3.36
86000,13.07,1.48,382,105.54,3.37
86100,13.08,1.48,382,105.77,3.06
86200,13.09,1.48,382,104.6,3.31
86300,13.07,1.48,382,105.19,3.37
86400,13.1,1.48,382,105.55,3.34
86500,13.06,1.47,380,104.61,3.99
86600,13.08,1.47,382,105.25,3.38
86700,13.09,1.48,382,105.63,3.37
86781,13.08,1.63,388,105.13,3.21
86800,13.12,1.61,386,106.95,3.16
86900,13.11,1.55,382,107.3,3.07
87000,13.11,1.52,382,107.77,3.37
87100,13.09,1.52,382,107.34,3.41
87200,13.1,1.51,382,107.33,3.39
87300,13.09,1.5,380,108.38,3.41
87400,13.09,1.5,382,107.87,3.36
87500,13.12,1.5,382,106.91,3.41
87600,13.1,1.5,382,107.74,3.11
87700,13.08,1.5,382,107.76,3.38
87800,13.07,1.5,382,107.15,3.4
87900,13.1,1.5,382,106.33,3.07
88000,13.1,1.51,382,105.94,3.47
88100,13.08,1.5,382,105.84,3.34
88200,13.09,1.48,380,104.98,3.42
88300,13.09,1.48,380,104.58,3.36
88400,13.1,1.49,382,104.65,3.38
88500,13.09,1.48,382,104.89,3.4
88600,13.07,1.5,380,103.75,3.07
88700,13.09,1.49,382,104.41,3.11
88800,13.1,1.5,382,102.59,3.14
88900,13.06,1.5,382,103.92,3.43
89000,13.09,1.49,380,103.57,3.36
89100,13.07,1.5,382,104.31,3.36
89200,13.1,1.47,380,103.45,3.33
89300,13.08,1.48,380,103.29,3.36
89337,13.09,1.6,388,106.55,10.93
89400,13.12,1.56,382,107.8,3.31
89432,13.08,1.52,384,108.07,2.5
89500,13.1,1.5,382,107.82,3.41
89600,13.11,1.5,382,105.78,3.44
89700,13.05,1.5,380,106.17,3.33
89800,13.07,1.48,380,105.77,3.4
89900,13.08,1.48,382,104.73,3.39
90000,13.09,1.48,380,103.79,3.41
90100,13.07,1.49,382,104,3.34
90200,13.08,1.47,380,104,3.39
90300,13.07,1.48,380,102.83,3.36
90400,13.08,1.47,380,103.31,3.39
90500,13.08,1.48,382,102.94,3.44
90600,13.08,1.48,380,104.96,3.34
90700,13.08,1.47,380,103.53,3.37
90800,13.07,1.47,382,104.37,3.37
90900,13.09,1.46,380,104.3,3.38
91000,13.06,1.46,380,104.52,3.43
91100,13.07,1.47,380,105.64,3.34
91200,13.09,1.47,380,105.84,3.33
91300,13.09,1.46,382,103.92,3.35
91400,13.08,1.47,380,103.9,3.37
91500,13.09,1.47,380,103.78,3.36
91600,13.08,1.47,382,103.79,3.32
91700,13.05,1.48,380,103.59,3.34
91800,13.07,1.48,382,104.92,3.39
91900,13.09,1.48,382,104.28,3.37
92000,13.09,1.5,384,105.57,3.41
92100,13.07,1.49,382,103.23,3.34
92200,13.11,1.5,382,104.78,3.42
92300,13.08,1.49,382,103.15,3.39
92400,13.08,1.5,380,103.24,3.37
92500,13.09,1.5,382,103.72,3.36
92600,13.08,1.5,382,104.54,3.35
92700,13.07,1.5,384,105.72,3.36
92800,13.08,1.49,384,104.44,3.34
92900,13.09,1.48,382,104.2,3.36
93000,13.09,1.5,382,104.05,3.05
93100,13.1,1.51,382,104.53,3.35
93200,13.09,1.48,382,104.26,3.39
93300,13.1,1.5,384,104.95,3.35
93400,13.1,1.49,384,103.3,3.35
93500,13.09,1.51,384,104.89,3.4
93600,13.08,1.51,382,104.48,3.4
93700,13.1,1.5,384,104.63,3.36
93800,13.1,1.5,382,103.23,3.37
93801,13.09,1.53,384,107.06,3.37
93900,13.1,1.51,384,105.88,3.39
94000,13.09,1.51,384,104.24,3.34
94100,13.1,1.51,384,104.76,3.36
94200,13.1,1.5,384,104.1,3.37
94300,13.07,1.5,382,104.65,3.37
94400,13.1,1.49,384,104.1,3.33
94500,13.08,1.51,384,106.19,3.39
94600,13.08,1.51,384,105.67,3.39
94700,13.1,1.5,384,105.84,3.32
94800,13.11,1.5,382,105.14,3.4
94900,13.08,1.5,384,105.56,3.35
95000,13.08,1.51,384,105.18,3.37
95100,13.1,1.52,386,106.37,3.4
95200,13.07,1.52,384,103.81,3.36
95300,13.08,1.51,384,104.99,3.42
95400,13.08,1.51,384,103.65,3.38
95500,13.08,1.52,384,105.58,3.09
95600,13.12,1.53,384,105.44,3.37
95700,13.09,1.52,384,106.65,3.02
95800,13.11,1.53,384,106.22,3.35
95900,13.11,1.53,384,104.85,3.39
96000,13.09,1.52,382,106.17,3.42
96100,13.1,1.51,384,104.31,3.44
96200,13.1,1.51,382,104.27,3.36
96300,13.1,1.52,382,103.8,3.38
96400,13.12,1.53,384,104.62,3.4
96500,13.11,1.52,384,104.17,3.38
96600,13.1,1.52,382,104.27,3.35
96700,13.1,1.57,388,107.15,3.39
96800,13.11,1.53,382,105.59,3.37
96900,13.12,1.52,384,104.9,3.4
97000,13.1,1.53,384,105.44,3.35
97100,13.1,1.53,384,106.03,3.44
97200,13.1,1.53,384,105.12,3.36
97300,13.1,1.53,384,105.23,3.43
97400,13.09,1.53,386,103.78,3.41
97500,13.09,1.53,384,104.8,3.42
97600,13.11,1.53,384,105.33,3.38
97700,13.11,1.53,384,105.04,3.4
97800,13.1,1.53,384,104.4,3.47
97900,13.11,1.53,384,105.62,3.41
98000,13.12,1.53,386,105.38,3.39
98100,13.12,1.54,384,105.67,3.31
98200,13.14,1.54,384,103.75,3.38
98300,13.09,1.54,384,104.44,3.38
98400,13.12,1.55,384,104.88,3.44
98500,13.12,1.55,386,106.54,3.43
98600,13.12,1.54,384,104.75,3.37
98700,13.09,1.54,386,106.7,3.38
98800,13.11,1.53,384,105.6,3.12
98900,13.1,1.54,384,105.23,3.35
99000,13.11,1.54,384,105.82,3.35
99100,13.11,1.54,386,106.23,3.35
99200,13.15,1.56,384,106.51,3.38
99300,13.12,1.54,386,105.86,3.35
99400,13.13,1.54,386,106.87,3.38
99500,13.12,1.54,384,106.53,3.38
99600,13.1,1.54,384,106.33,3.31
99700,13.13,1.55,386,106.22,3.37
99800,13.09,1.55,384,106.23,3.4
99900,13.13,1.54,384,104.7,3.35
100000,13.12,1.54,384,106.02,3.41
100100,13.11,1.55,386,107.27,3.1
100200,13.14,1.55,386,107.15,3.36
100300,13.12,1.55,384,105.76,3.36
100400,13.1,1.55,384,107.26,3.38
100500,13.13,1.62,390,105.75,3.38
100600,13.11,1.56,386,106.4,3.37
100700,13.12,1.53,382,104.97,3.38
100800,13.13,1.54,382,104.71,3.35
100865,13.14,1.55,384,106.76,3.43
100900,13.11,1.53,382,104.81,3.4
100917,13.11,1.56,384,107.57,3.37
101000,13.12,1.53,382,103.77,3.38
101100,13.11,1.51,382,104.44,3.35
101200,13.11,1.52,382,103.44,3.37
101300,13.11,1.52,382,104.12,3.39
101400,13.12,1.52,382,103.74,3.34
101500,13.1,1.51,382,102.49,3.33
101600,13.09,1.51,382,103.37,3.38
101700,13.11,1.51,380,102.75,3.36
101800,13.08,1.53,384,105.61,3.42
101900,13.09,1.52,382,103.34,3.44
102000,13.12,1.52,382,103.89,3.39
102100,13.1,1.52,384,104.3,3.36
102200,13.1,1.53,384,106.83,3.36
102300,13.08,1.52,382,103.8,3.39
102400,13.12,1.52,382,103.31,3.34
102500,13.09,1.51,382,103.16,3.4
102600,13.11,1.51,382,102.97,3.45
102700,13.09,1.5,380,103.76,3.23
102800,13.11,1.51,382,103.45,3.38
102900,13.08,1.51,382,104.82,3.4
103000,13.06,1.51,382,104.35,3.43
103100,13.1,1.5,382,103.39,3.44
103200,13.12,1.51,384,105.97,3.44
103300,13.11,1.51,382,104.83,3.37
103400,13.09,1.51,382,104.23,3.38
103491,13.1,1.53,384,105.68,3.42
103500,13.09,1.53,384,107.68,3.42
103600,13.08,1.52,384,106.45,3.34
103700,13.11,1.51,384,106.11,3.35
103800,13.09,1.51,384,105.24,3.39
103900,13.1,1.51,382,105.44,3.43
104000,13.09,1.51,384,105.55,3.38
104100,13.08,1.5,382,103.45,3.38
104200,13.1,1.52,384,105.37,3.37
104296,13.09,1.52,384,105.71,3.36
104297,13.1,1.53,384,108.03,3.35
104300,13.11,1.54,384,108.63,3.45
104400,13.1,1.5,382,104.77,3.33
104500,13.08,1.5,384,105.33,3.38
104600,13.11,1.49,382,102.47,3.44
104700,13.08,1.49,382,103.63,3.37
104800,13.12,1.5,382,103.36,3.36
104900,13.07,1.49,382,104.89,3.04
105000,13.09,1.5,384,105.29,3.37
105100,13.1,1.49,382,106.01,3.36
105200,13.09,1.49,384,106.62,3.36
105300,13.12,1.5,384,103.95,3.39
105400,13.06,1.49,382,104.76,3.34
105500,13.07,1.49,384,104.17,3.41
105600,13.09,1.51,384,104.84,3.33
105700,13.06,1.5,384,107.14,3.33
105800,13.11,1.5,382,103.89,3.38
105900,13.08,1.5,384,104.1,3.39
106000,13.08,1.52,384,108.14,3.46
106100,13.08,1.52,386,107.3,3.35
106200,13.08,1.52,384,104.16,3.36
106300,13.07,1.51,384,104.37,3.46
106400,13.1,1.51,384,104.39,3.45
106427,13.1,1.53,384,106.89,3.44
106500,13.12,1.57,390,107.53,3.45
106600,13.08,1.51,384,106.94,3.36
106700,13.1,1.53,386,108.18,3.41
106800,13.1,1.54,388,106.35,3.37
106900,13.09,1.51,386,106.58,3.41
106956,13.09,1.57,386,107.26,3.39
107000,13.11,1.55,386,106.76,3.47
107100,13.08,1.51,382,106.5,3.37
107200,13.08,1.51,382,106.24,3.41
107300,13.06,1.51,382,106.79,3.35
107400,13.08,1.51,386,108.14,3.42
107500,13.09,1.51,386,107.47,3.44
107600,13.09,1.51,382,104.64,3.13
107700,13.09,1.49,384,105.6,3.38
107800,13.1,1.5,382,106.52,3.47
107900,13.07,1.5,384,105.32,3.34
108000,13.09,1.51,384,106.76,3.34
108100,13.1,1.5,384,106.04,3.41
108200,13.09,1.5,384,106.14,3.38
108300,13.08,1.5,386,105.54,3.39
108400,13.09,1.5,384,105.11,3.37
108500,13.11,1.5,382,105.31,3.38
108600,13.09,1.5,384,105.79,3.37
108700,13.08,1.5,384,105.26,3.12
108800,13.08,1.5,384,104.48,3.35
108900,13.04,1.49,384,106.67,3.44
109000,13.07,1.49,384,105.85,3.43
109100,13.09,1.51,384,105.57,3.36
109200,13.06,1.5,384,106.17,3.38
109300,13.1,1.5,384,105.51,3.44
109400,13.07,1.5,384,105.67,3.4
109500,13.11,1.5,386,106.59,3.41
109597,13.07,1.52,386,106.63,3.37
109600,13.11,1.5,384,107.66,3.4
109700,13.08,1.5,384,105.13,3.43
109800,13.09,1.51,386,107.14,3.41
109900,13.08,1.5,384,104.74,3.45
110000,13.08,1.49,384,103.32,3.38
110100,13.07,1.5,384,106.49,3.38
110200,13.07,1.5,384,105.5,3.33
110300,13.08,1.51,386,106.39,3.34
110400,13.09,1.5,384,106.48,3.36
110500,13.06,1.5,386,106.58,3.45
110600,13.09,1.5,384,106.18,3.35
110700,13.08,1.52,386,107.42,3.32
110800,13.07,1.51,386,106.6,3.38
110900,13.1,1.51,386,106.08,3.39
111000,13.11,1.51,386,107.54,3.37
111100,13.09,1.53,386,106.81,3.36
111200,13.1,1.52,386,106.69,3.37
111300,13.09,1.52,386,105.26,3.34
111400,13.07,1.54,386,106.35,3.39
111500,13.12,1.53,388,106.12,3.12
111600,13.08,1.51,388,106.76,3.45
111700,13.1,1.53,386,106.73,3.43
111800,13.1,1.52,388,107.47,3.45
111900,13.09,1.53,388,106.49,3.39
112000,13.08,1.51,386,105.54,3.44
112100,13.09,1.51,386,106.17,3.37
112200,13.08,1.52,386,106.34,3.36
112300,13.08,1.51,386,105.29,3.57
112339,13.12,1.53,388,107.58,3.36
112343,13.11,1.57,388,106.97,3.41
112400,13.08,1.55,386,108.16,3.37
112500,13.08,1.52,386,106.45,3.35
112600,13.07,1.51,384,104.56,3.42
112700,13.09,1.55,388,107.83,3.37
112800,13.08,1.51,384,105.6,3.39
112900,13.12,1.5,382,103.93,3.43
113000,13.08,1.52,386,105.99,3.43
113100,13.09,1.51,384,103.85,3.4
113200,13.12,1.52,384,105.74,3.4
113300,13.1,1.52,384,103.9,3.42
113400,13.1,1.55,386,106.42,3.36
113500,13.11,1.53,386,107.04,3.38
113600,13.09,1.52,384,105.48,3.33
113700,13.09,1.56,386,107.65,3.35
113800,13.11,1.53,384,106.08,3.37
113900,13.11,1.53,384,104.67,3.38
114000,13.12,1.52,384,106.7,3.36
114100,13.09,1.53,384,106.24,3.34
114200,13.11,1.53,384,104.73,3.38
114300,13.11,1.53,384,106.12,3.39
114400,13.1,1.53,384,106.73,3.39
114500,13.09,1.52,382,105.17,3.33
114600,13.09,1.55,384,107.71,3.38
114700,13.11,1.56,386,107.77,3.38
114800,13.1,1.54,384,105.89,3.41
114900,13.1,1.55,386,107.14,3.4
115000,13.07,1.53,386,105.29,3.41
115100,13.12,1.53,386,106.17,3.36
115200,13.12,1.54,384,105.11,3.35
115300,13.1,1.54,384,106.32,3.34
115400,13.11,1.54,382,105.16,3.33
115500,13.09,1.53,384,104.95,3.4
115600,13.1,1.54,384,104.66,3.39
115700,13.09,1.52,384,103.24,3.4
115800,13.13,1.52,384,104.55,3.47
115900,13.1,1.54,384,103.28,3.38
116000,13.1,1.53,382,104.71,3.39
116100,13.1,1.53,382,106.41,3.35
116200,13.09,1.53,382,104.22,3.35
116300,13.11,1.54,382,103.87,3.39
116400,13.11,1.52,384,103.84,3.4
116500,13.1,1.54,382,104.25,3.34
116600,13.11,1.53,384,103.83,3.34
116700,13.13,1.54,384,104.68,3.38
116800,13.12,1.53,384,105.04,3.35
116900,13.1,1.52,382,103.72,3.37
117000,13.09,1.52,382,104.86,3.41
117100,13.11,1.54,382,105.02,3.37
117200,13.09,1.54,384,105.49,3.4
117300,13.11,1.53,382,103.92,3.39
117400,13.11,1.54,384,104.73,3.34
117500,13.11,1.53,384,104.73,3.37
117600,13.13,1.54,384,104.83,3.37
117700,13.1,1.54,384,104.89,3.39
117800,13.1,1.54,382,105.33,3.4
117900,13.1,1.54,386,106.45,3.41
118000,13.1,1.54,384,105.32,3.35
118100,13.12,1.55,386,106.82,3.35
118200,13.12,1.54,384,104.63,3.46
118300,13.1,1.55,384,107.4,3.4
118400,13.11,1.53,382,104.63,3.43
118448,13.11,1.55,386,107.04,3.33
118500,13.11,1.54,384,106.98,3.42
118600,13.09,1.53,384,106.03,3.38
118700,13.1,1.52,382,105.5,3.35
118800,13.11,1.51,382,104.49,3.38
118900,13.11,1.5,384,106.24,3.4
119000,13.09,1.5,384,106.16,3.35
119100,13.06,1.5,384,104.92,3.33
119200,13.09,1.5,384,107.1,3.35
119300,13.08,1.5,382,104.9,3.39
119400,13.07,1.5,382,105.39,3.4
119500,13.09,1.49,382,105.56,3.37
119568,13.1,1.69,398,109.48,2.5
119600,13.11,1.62,388,105.9,3.35
119700,13.09,1.56,386,106.34,3.42
119800,13.1,1.54,384,106.58,3.42
119900,13.1,1.53,386,107.76,3.4
120000,13.08,1.51,386,108.73,3.4
120100,13.07,1.53,384,107.77,3.37
120200,13.1,1.52,388,107.1,3.39
120300,13.07,1.51,384,107.75,3.34
120400,13.07,1.51,384,107,3.37
120500,13.05,1.64,394,106.43,3.42
120600,13.07,1.51,386,108.01,3.38
120700,13.06,1.54,392,107.66,3.31
120800,13.07,1.52,390,107.08,3.42
120900,13.05,1.51,386,107.79,3.38
121000,13.07,1.53,388,107.26,3.36
121100,13.05,1.5,386,108.13,3.42
121200,13.05,1.53,388,107.47,3.37
121300,13.07,1.5,386,107.22,3.35
121400,13.08,1.54,388,107.23,3.4
121500,13.08,1.55,394,106.51,3.36
121600,13.05,1.58,386,106.59,2.45
121700,13.06,1.49,384,107.19,3.37
121800,13.05,1.52,386,107.43,3.4
121900,13.05,1.54,394,106.57,3.37
122000,13.05,1.56,394,107.29,3.36
122100,13.04,1.49,386,107.86,3.46
122200,13.04,1.49,386,108.12,3.38
122300,13.06,1.51,386,107.58,3.38
122400,13.06,1.49,388,107.07,3.3
122500,13.05,1.5,386,107.58,3.36
122600,13.08,1.49,386,106.43,3.39
122700,13.07,1.49,386,106.15,3.39
122800,13.06,1.55,398,107.12,3.32
122900,13.06,1.54,386,107,3.34
123000,13.07,1.56,390,108.26,3.37
123100,13.09,1.52,396,107.76,3.38
123200,13.09,1.6,392,106.69,3.42
123300,13.08,1.51,388,107.35,3.33
123400,13.09,1.52,388,107.05,3.41
123500,13.07,1.58,386,107.32,3.45
123600,13.07,1.52,392,106.72,3.4
123700,13.07,1.52,386,106.58,3.34
123721,13.11,1.55,388,106.52,3.37
123732,13.09,1.54,386,107.77,3.38
123745,13.1,1.85,404,115.1,3.43
123800,13.09,1.56,388,108.8,3.4
123867,13.09,1.55,386,107.49,3.41
123900,13.11,1.54,386,106.86,3.41
124000,13.07,1.52,384,107.76,3.37
124100,13.09,1.51,386,106.97,3.32
124200,13.09,1.51,382,105.21,3.39
124300,13.09,1.51,382,104.81,3.43
124400,13.09,1.5,382,105.25,3.38
124500,13.1,1.51,384,105.48,3.37
124600,13.08,1.5,384,104.95,3.41
124693,13.09,1.56,388,107.86,3.37
124700,13.07,1.55,388,107.45,3.41
124800,13.07,1.51,382,106,3.45
124900,13.08,1.51,382,105.18,3.33
125000,13.06,1.5,384,104.35,3.35
125100,13.07,1.49,382,102.93,3.35
125200,13.09,1.51,384,104.75,3.4
125300,13.09,1.5,382,104.04,3.36
125400,13.08,1.49,384,104.15,3.37
125500,13.07,1.5,384,104.08,3.42
125600,13.09,1.51,384,104.34,3.42
125700,13.1,1.51,382,104.74,3.41
125800,13.08,1.51,384,104.85,3.39
125900,13.08,1.5,382,104.87,3.45
126000,13.08,1.48,382,103.83,3.38
126100,13.07,1.5,382,104.03,3.37
126200,13.1,1.5,384,104.23,3.36
126300,13.08,1.49,382,105.69,3.35
126400,13.1,1.5,384,105.3,3.36
126500,13.09,1.5,384,106.14,3.34
126600,13.11,1.51,384,105.8,3.34
126700,13.13,1.51,382,105.16,3.4
126800,13.09,1.5,386,104.85,3.35
126900,13.1,1.5,384,104.53,3.35
127000,13.08,1.5,384,105.52,3.35
127100,13.09,1.5,382,103.83,3.37
127200,13.08,1.52,386,106.82,3.37
127300,13.11,1.51,382,105.25,3.42
127400,13.08,1.51,384,105.19,3.36
127500,13.11,1.51,384,105.16,3.4
127600,13.1,1.52,386,107.75,3.34
127700,13.1,1.5,384,104.23,3.3
