@RELATION H4

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
63300,13.09,1.76,368,108.6,6.07
63400,13.1,1.76,368,108.46,5.82
63500,13.1,1.76,366,109.2,6.12
63600,13.1,1.77,368,109.08,6.13
63700,13.09,1.77,368,108.98,6.1
63800,13.1,1.76,368,109.24,6.04
63900,13.1,1.76,368,108.44,6.05
64000,13.09,1.78,368,108.82,6.08
64100,13.09,1.77,368,109.72,6.07
64200,13.06,1.77,368,108.64,6.07
64300,13.08,1.76,368,108.57,6.06
64400,13.08,1.78,368,108.6,6.11
64500,13.09,1.76,366,108.5,6.06
64600,13.09,1.8,370,106.41,6.1
64700,13.08,1.77,368,108.23,6.05
64800,13.09,1.78,368,108.56,6.11
64900,13.09,1.78,370,109.07,5.85
65000,13.08,1.77,368,108.29,6.08
65100,13.08,1.76,368,108.08,6.1
65200,13.09,1.78,368,109.15,5.98
65300,13.07,1.79,370,109.4,6.02
65400,13.1,1.77,368,109.21,6.13
65500,13.07,1.8,368,109.23,6.11
65600,13.08,1.79,368,108.15,6.12
65700,13.1,1.78,368,108.98,6.05
65800,13.1,1.77,368,108.61,5.81
65900,13.08,1.8,370,108,6.09
66000,13.09,1.79,370,108.2,6.04
66100,13.08,1.78,368,108.85,6.1
66200,13.09,1.79,370,108.42,5.83
66300,13.09,1.8,368,107.62,6.04
66400,13.09,1.79,370,108.21,5.85
66500,13.11,1.79,370,107.9,6.06
66600,13.08,1.79,368,107.48,6.12
66700,13.08,1.8,370,107.36,6.18
66800,13.09,1.81,370,106.46,6.05
66900,13.1,1.78,368,108.38,6.11
67000,13.09,1.79,368,108.64,6.11
67100,13.1,1.79,370,108.09,6.1
67200,13.1,1.79,370,108.36,6.09
67300,13.12,1.8,368,107.45,6.07
67400,13.09,1.79,368,107.42,6.06
67500,13.1,1.77,368,108.91,6.07
67600,13.11,1.8,368,108.72,5.81
67700,13.11,1.79,368,107.84,6.07
67800,13.1,1.78,370,108.31,6.09
67900,13.09,1.79,370,108.08,5.8
67986,13.09,1.8,368,106.02,5.84
68000,13.13,1.83,368,106.86,6.06
68100,13.11,1.78,368,107.82,6.04
68200,13.1,1.78,368,107.89,6.11
68300,13.08,1.78,368,107.99,6.1
68400,13.1,1.77,368,108.76,6.11
68500,13.13,1.79,368,107.76,6.09
68600,13.1,1.77,368,108,6.14
68700,13.09,1.78,368,108.62,6.1
68738,13.08,1.79,368,106.34,6.15
68800,13.12,1.79,368,108.19,6.07
68801,13.08,1.74,362,106.13,5.2
68900,13.09,1.8,368,107.01,6.09
69000,13.09,1.8,370,105.05,6.05
69100,13.07,1.81,370,105.64,6.07
69200,13.11,1.8,370,104.76,6.09
69300,13.13,1.81,370,105.95,6.09
69400,13.1,1.8,370,105.72,6.04
69500,13.09,1.81,370,106.04,5.71
69513,13.07,1.75,362,108.94,5.07
69514,13.08,1.73,360,105.88,5.67
69600,13.08,1.79,366,107.11,6.1
69700,13.1,1.81,370,104.52,6.08
69800,13.1,1.8,370,105.99,6.16
69900,13.09,1.8,370,105.27,6.09
70000,13.1,1.77,370,105.63,6.08
70100,13.1,1.79,370,105.01,5.79
70200,13.12,1.79,368,105.44,6.08
70300,13.09,1.79,370,105.46,6.05
70400,13.08,1.8,370,105.01,5.84
70500,13.08,1.79,368,106.02,6.04
70600,13.08,1.8,368,105.53,6.09
70700,13.1,1.81,370,105.48,6.15
70800,13.12,1.79,370,106.06,5.83
70900,13.06,1.78,368,107.81,6.04
71000,13.11,1.8,368,105.59,6.02
71100,13.08,1.8,370,105.5,6.09
71200,13.11,1.78,368,107.31,6.08
71210,13.1,1.82,368,106.97,5.21
71300,13.08,1.78,368,108.39,6.11
71400,13.07,1.77,368,107.06,6.07
71401,13.1,1.76,362,105.09,5.2
71500,13.11,1.8,368,107.11,6.1
71600,13.09,1.78,368,106.5,6.1
71700,13.12,1.79,368,106.18,6.06
71800,13.09,1.79,368,106.15,6.1
71900,13.09,1.78,370,106.89,6.04
72000,13.1,1.77,368,107.81,6.04
72100,13.06,1.79,370,105.23,6.09
72132,13.11,1.77,364,108.78,5.15
72200,13.11,1.77,366,109.16,6.07
72300,13.08,1.78,368,106.18,6.08
72400,13.08,1.78,368,106.62,6.17
72500,13.09,1.79,370,105.23,6.11
72600,13.08,1.77,368,106.75,6.08
72700,13.1,1.77,368,107.75,6.05
72800,13.09,1.78,368,107.32,6.09
72900,13.08,1.75,368,106.98,6.03
73000,13.11,1.79,368,106.8,6.08
73100,13.08,1.77,368,107.9,6.04
73200,13.08,1.77,368,107.71,5.78
73300,13.08,1.77,368,107.9,6.06
73400,13.07,1.79,368,106.8,6.16
73500,13.1,1.79,368,106.4,6.04
73600,13.09,1.77,368,107.38,6.05
73700,13.09,1.77,368,107.53,6.08
73800,13.08,1.78,370,107.17,6.04
73900,13.08,1.79,368,107.98,6.08
74000,13.07,1.77,368,108.4,6.1
74100,13.1,1.78,368,107.38,6.05
74200,13.1,1.78,368,106.86,6.03
74300,13.08,1.77,368,107.24,6.06
74400,13.07,1.76,368,107.71,6.07
74500,13.04,1.77,368,107.58,6.01
74600,13.08,1.76,368,107.59,6.09
74700,13.07,1.76,368,107.6,6.09
74800,13.08,1.76,368,108.11,5.99
74900,13.07,1.76,368,108.28,6.03
75000,13.08,1.76,368,108.08,6.04
75100,13.08,1.76,366,108.6,6.04
75200,13.09,1.76,368,108.75,6.03
75300,13.07,1.76,368,108.32,6.1
75400,13.06,1.76,368,108.5,6.01
75500,13.06,1.75,368,107.94,6
75600,13.04,1.76,368,108.38,6.12
75700,13.08,1.76,368,107.89,6.04
75800,13.09,1.79,368,107.99,6.05
75900,13.09,1.77,368,107.76,6.11
76000,13.11,1.76,368,108.45,6.01
76100,13.1,1.76,368,107.86,6.07
76200,13.08,1.76,368,108.05,6.07
76300,13.09,1.77,368,107.88,6.08
76400,13.07,1.77,368,107.5,5.73
76500,13.07,1.77,368,107.08,6.05
76600,13.06,1.77,368,108.66,6.03
76700,13.09,1.76,368,107.14,6.04
76800,13.05,1.77,368,107.87,6.11
76900,13.08,1.76,368,107.28,6.02
77000,13.1,1.78,368,107.49,5.99
77100,13.08,1.77,366,108.38,5.81
77200,13.06,1.77,368,107.67,6.02
77300,13.07,1.78,368,107.25,6.03
77400,13.1,1.77,368,108.01,6.11
77500,13.09,1.78,368,107.58,6.08
77600,13.09,1.79,368,107.99,6.1
77700,13.07,1.78,368,107.93,6.02
77800,13.07,1.77,368,106.83,6.04
77900,13.09,1.78,368,106.89,6.05
78000,13.09,1.78,368,107.63,6.06
78100,13.09,1.78,368,107.76,5.99
78200,13.09,1.78,368,107.64,6.07
78300,13.06,1.78,368,107.1,6.01
78400,13.08,1.78,370,108.24,6.1
78500,13.09,1.78,368,107.48,6.08
78600,13.09,1.79,368,108.27,6.05
78700,13.06,1.78,368,108.52,5.75
78800,13.08,1.8,368,107.93,6.02
78900,13.06,1.78,368,108.34,6.05
79000,13.08,1.79,368,107.58,6.02
79100,13.09,1.79,368,108.12,6.03
79200,13.09,1.82,370,105.84,6.12
79300,13.09,1.82,370,106.44,6.04
79400,13.09,1.8,368,106.6,6.06
79500,13.08,1.81,368,107.62,6.03
79600,13.09,1.8,370,107.44,6.03
79700,13.1,1.81,370,107.63,6.05
79800,13.07,1.81,370,107.17,6.04
79900,13.09,1.82,370,106.47,6.01
80000,13.09,1.82,370,106.69,6.03
80100,13.08,1.82,370,105.87,6.08
80200,13.1,1.81,370,107.53,6.03
80300,13.08,1.81,368,107.37,6.04
80400,13.06,1.81,368,107.36,6.07
80500,13.07,1.81,368,107.4,6.03
80600,13.07,1.81,370,107.64,6.01
80700,13.1,1.81,370,106.68,6.07
80800,13.1,1.82,370,107.07,6.03
80900,13.08,1.82,370,106.66,6.05
81000,13.08,1.81,370,107.04,6.06
81100,13.07,1.81,370,107.17,6
81200,13.07,1.82,370,106.17,6.03
81300,13.07,1.8,370,106.82,6.09
81400,13.06,1.83,370,106.06,6.04
81500,13.08,1.81,370,107.07,6.1
81600,13.08,1.8,370,106.83,6.05
81700,13.09,1.8,370,107.44,6.05
81800,13.09,1.81,368,107.75,6.1
81900,13.08,1.81,370,107.2,6.08
82000,13.1,1.81,370,108.19,6.02
82100,13.09,1.8,368,107.33,6
82200,13.08,1.8,368,106.93,6.11
82300,13.08,1.84,368,105.74,6.02
82400,13.07,1.8,368,107.19,6.06
82500,13.08,1.8,368,108,6.17
82600,13.08,1.8,368,107.94,6.05
82700,13.09,1.82,370,106.84,6.03
82800,13.11,1.82,368,107.53,6.03
82900,13.09,1.82,370,106.38,6.07
83000,13.06,1.83,368,107.14,5.99
83100,13.08,1.82,368,106.24,6.08
83200,13.08,1.82,368,106.4,5.81
83300,13.08,1.82,370,107.27,6.13
83400,13.1,1.83,370,106.21,6.04
83500,13.09,1.81,368,107.19,6.1
83600,13.09,1.81,368,108.17,6.09
83700,13.13,1.82,370,107.01,6.16
83800,13.07,1.81,368,107.56,6.07
83900,13.07,1.81,370,108.03,6.09
84000,13.08,1.81,370,107.39,6.04
84100,13.09,1.81,370,106.8,6.06
84200,13.07,1.81,370,106.08,5.67
84300,13.1,1.81,368,107.62,6.01
84400,13.1,1.81,370,106.83,5.76
84500,13.09,1.8,370,107.01,5.95
84600,13.08,1.81,370,106.91,5.72
84700,13.09,1.81,370,106.81,6.17
84800,13.08,1.81,370,107.13,6.06
84900,13.09,1.8,370,107.83,6.04
85000,13.11,1.81,368,107.52,6.07
85100,13.08,1.8,370,107.14,6.06
85200,13.05,1.8,368,107.17,6.09
85300,13.08,1.8,368,106.95,6.05
85400,13.09,1.81,370,107.23,6.02
85500,13.1,1.79,370,107.15,6.04
85600,13.08,1.81,370,107.26,6.01
85700,13.06,1.8,368,107.31,6.03
85800,13.08,1.8,370,107.59,6.05
85900,13.07,1.82,370,105.38,6.05
86000,13.08,1.82,370,105.33,6.04
86100,13.06,1.81,372,105.28,6.07
86200,13.07,1.81,368,107.87,6.08
86300,13.07,1.81,370,107.24,6.07
86400,13.07,1.8,370,107.09,6.03
86500,13.05,1.81,370,105.82,6.03
86600,13.06,1.8,370,107.74,6.05
86700,13.07,1.78,368,108.02,6.01
86781,13.11,1.79,364,107.77,5.26
86800,13.1,1.77,364,105.84,5.19
86900,13.13,1.81,370,106.08,6.11
87000,13.08,1.79,370,107.13,5.87
87100,13.07,1.81,370,106.61,6.06
87200,13.08,1.81,368,107.83,6.14
87300,13.08,1.82,370,107.29,6.05
87400,13.09,1.83,372,105.53,6.02
87500,13.07,1.83,370,107.65,6.04
87600,13.08,1.82,370,107.06,6.13
87700,13.08,1.83,370,106.44,6.1
87800,13.09,1.83,370,107.09,6.05
87900,13.1,1.82,370,107.04,6.13
88000,13.08,1.8,370,104.71,6.12
88100,13.06,1.84,370,105.51,6.08
88200,13.08,1.81,370,105.63,5.83
88300,13.08,1.81,370,105.07,6.07
88400,13.09,1.82,370,105.4,6.07
88500,13.09,1.83,370,106.27,6.04
88600,13.08,1.82,370,106.45,6.13
88700,13.06,1.81,370,104.96,5.79
88800,13.07,1.81,370,105.62,6.14
88900,13.08,1.81,370,105,6.12
89000,13.07,1.82,368,105.95,6.02
89100,13.07,1.81,370,104.41,6.12
89200,13.05,1.81,370,104.75,6.04
89300,13.09,1.82,370,104.81,6.03
89337,13.1,1.79,364,108.58,5.13
89400,13.09,1.83,368,108.29,6.04
89432,13.09,1.8,368,107.67,6.08
89500,13.08,1.81,370,108.26,6.05
89600,13.05,1.81,370,107.3,6.13
89700,13.07,1.82,370,107.26,6.08
89800,13.09,1.81,370,107.66,6.09
89900,13.06,1.81,370,106.84,6.07
90000,13.05,1.82,370,106.66,6.08
90100,13.07,1.82,370,106.55,6.04
90200,13.08,1.81,370,106.42,6.1
90300,13.07,1.82,370,105.65,6.08
90400,13.07,1.81,370,105.31,6.13
90500,13.07,1.81,370,105.1,6.1
90600,13.08,1.81,370,105.49,6.1
90700,13.08,1.83,372,106.63,6.04
90800,13.09,1.84,370,106.56,6.14
90900,13.07,1.84,370,107.7,6.01
91000,13.09,1.83,372,106.86,6.03
91100,13.06,1.84,372,106.69,5.7
91200,13.05,1.81,372,105.32,6.08
91300,13.04,1.81,370,105.02,6.12
91400,13.1,1.81,370,104.49,6.02
91500,13.07,1.81,370,104.3,6.06
91600,13.07,1.81,370,104.49,6.11
91700,13.07,1.81,370,104.71,6.11
91800,13.08,1.81,368,105.36,5.96
91900,13.07,1.82,368,104.83,6.01
92000,13.06,1.82,370,104.71,5.56
92100,13.07,1.82,370,105.09,6.08
92200,13.11,1.81,370,104.77,6.04
92300,13.09,1.82,370,105.08,6.11
92400,13.07,1.83,370,105.12,6.08
92500,13.11,1.82,370,104.98,6.04
92600,13.08,1.82,370,105.51,6.02
92700,13.09,1.82,370,106.1,6.06
92800,13.09,1.82,372,105.16,6.03
92900,13.08,1.82,370,105.16,6.06
93000,13.09,1.82,370,104.98,6.05
93100,13.09,1.81,372,105.14,6.01
93200,13.09,1.81,370,105.22,6.12
93300,13.11,1.82,370,105.06,6.05
93400,13.1,1.82,370,105.25,6.04
93500,13.1,1.83,370,104.41,6.09
93600,13.07,1.83,370,104.31,6.12
93700,13.09,1.83,370,105.33,6.03
93800,13.08,1.83,372,105.31,6.03
93801,13.1,1.84,372,108.04,6.08
93900,13.08,1.83,370,104.02,6.07
94000,13.08,1.83,370,104.4,6.02
94100,13.09,1.82,370,104.85,6.05
94200,13.06,1.83,370,105.21,6.15
94300,13.06,1.82,372,105.8,6.12
94400,13.1,1.83,372,105.13,6.11
94500,13.09,1.82,370,104.64,5.99
94600,13.09,1.83,370,104.36,6.03
94700,13.08,1.82,370,104.23,6.05
94800,13.1,1.82,370,104.76,6.05
94900,13.09,1.83,370,105.12,6.02
95000,13.1,1.83,370,104,6.03
95100,13.1,1.82,370,104.88,6.16
95200,13.12,1.84,372,104.58,6.03
95300,13.08,1.83,368,105.34,6.04
95400,13.1,1.83,370,104.64,6.08
95500,13.07,1.83,370,105.8,6.04
95600,13.08,1.82,370,105.76,6.09
95700,13.11,1.83,370,104.49,6.04
95800,13.08,1.83,370,105.58,6.04
95900,13.12,1.83,370,104.62,6.02
96000,13.1,1.84,370,105.03,6.06
96100,13.11,1.83,370,105.29,6.15
96200,13.08,1.83,370,104.96,6.09
96300,13.11,1.83,370,106.22,6.07
96400,13.12,1.83,368,105.38,6.12
96500,13.11,1.84,370,104.27,6.05
96600,13.11,1.84,370,106.16,6.03
96700,13.11,1.84,370,104.28,6.05
96800,13.12,1.84,370,105.39,6.13
96900,13.12,1.82,370,105.69,6.09
97000,13.08,1.83,370,106.43,6.04
97100,13.09,1.82,370,107.47,6.09
97200,13.11,1.82,368,107.63,6.14
97300,13.1,1.83,370,106.72,6.08
97400,13.1,1.82,370,107.13,6.13
97500,13.09,1.83,368,106.37,6.05
97600,13.11,1.83,368,106.36,6.1
97700,13.09,1.83,370,104.7,6.07
97800,13.1,1.83,368,107.03,6.13
97900,13.09,1.83,370,106.1,6.09
98000,13.09,1.83,370,106.26,5.95
98100,13.13,1.83,370,106.15,5.98
98200,13.12,1.82,368,105.92,6.04
98300,13.09,1.84,370,105.91,5.95
98400,13.11,1.82,368,107.18,6
98500,13.11,1.83,368,105.85,6.04
98600,13.09,1.84,368,105.08,6.01
98700,13.12,1.83,368,105.7,5.99
98800,13.12,1.83,370,105.22,5.98
98900,13.1,1.82,368,106.08,6
99000,13.11,1.82,370,105.96,5.98
99100,13.11,1.83,370,106.7,6.07
99200,13.1,1.83,370,105.09,6.02
99300,13.12,1.83,368,106.71,6.08
99400,13.08,1.82,368,106.05,6.01
99500,13.09,1.83,368,106.06,6
99600,13.1,1.83,370,105.04,5.92
99700,13.12,1.82,368,107.09,5.96
99800,13.12,1.83,368,106,6.02
99900,13.1,1.83,368,106.29,6.12
100000,13.12,1.83,370,105.71,5.99
100100,13.1,1.83,368,105.36,6.09
100200,13.11,1.83,370,105.81,6.09
100300,13.13,1.84,368,105.77,5.98
100400,13.09,1.83,368,105.2,6.03
100500,13.1,1.83,368,105.71,5.95
100600,13.09,1.83,370,105.07,6.06
100700,13.13,1.83,368,104.83,6
100800,13.1,1.84,370,104.51,6.07
100865,13.12,1.84,372,107.18,5.64
100900,13.12,1.83,368,104.96,6.08
100917,13.09,1.85,370,108.79,5.62
101000,13.08,1.83,370,105.88,6.09
101100,13.1,1.82,370,104.88,6.08
101200,13.09,1.82,368,104.93,6.05
101300,13.09,1.83,368,104.73,6.11
101400,13.1,1.82,370,105.43,6.04
101500,13.08,1.82,370,104.77,6.07
101600,13.09,1.82,370,105.06,6.09
101700,13.09,1.81,368,105.7,6.05
101800,13.09,1.82,368,105.61,6.08
101900,13.1,1.82,370,104.85,6.02
102000,13.1,1.81,370,105.42,6.06
102100,13.1,1.81,368,106.64,6.05
102200,13.08,1.81,368,106.1,6.06
102300,13.11,1.81,370,105.79,6.11
102400,13.1,1.82,368,105.44,6.1
102500,13.08,1.81,368,106.29,6.06
102600,13.13,1.81,368,106.59,6.14
102700,13.09,1.81,370,107.17,6.07
102800,13.12,1.81,370,106.83,6.08
102900,13.12,1.82,370,105.75,6.1
103000,13.08,1.81,368,106.17,6.09
103100,13.08,1.8,370,105.96,6.11
103200,13.09,1.81,370,106.35,6.09
103300,13.08,1.81,370,105.73,6.1
103400,13.1,1.81,370,105.44,6.1
103491,13.08,1.81,370,106.62,6.08
103500,13.08,1.81,368,107.8,6.02
103600,13.09,1.82,370,105.09,6.02
103700,13.09,1.81,368,106.31,6.09
103800,13.11,1.81,370,106.12,6.08
103900,13.06,1.8,368,106.1,6.14
104000,13.07,1.81,370,105.89,6.06
104100,13.11,1.81,368,105.74,6.09
104200,13.1,1.82,370,106.04,6.07
104296,13.09,1.82,370,105.88,5.3
104297,13.1,1.86,374,108.19,5.21
104300,13.08,1.86,372,108.66,5.17
104400,13.08,1.81,368,107.11,6.14
104500,13.09,1.81,370,105.11,6.11
104600,13.09,1.81,368,105.8,6.02
104700,13.09,1.81,370,104.74,6.1
104800,13.08,1.8,370,105.08,6.05
104900,13.08,1.8,368,106.52,6.08
105000,13.1,1.82,372,105.59,6.04
105100,13.07,1.82,370,105.76,6.09
105200,13.11,1.82,370,105,6.03
105300,13.08,1.82,372,104.66,6.05
105400,13.07,1.82,370,104.48,6.11
105500,13.1,1.81,370,106.31,6.09
105600,13.09,1.82,370,105.38,6.14
105700,13.08,1.82,370,104.94,6.19
105800,13.07,1.82,370,106.38,6.05
105900,13.09,1.82,370,105.47,6.12
106000,13.07,1.82,370,105.91,6.08
106100,13.08,1.82,370,105.66,6.08
106200,13.07,1.82,370,105.26,6.14
106300,13.07,1.82,370,105.67,6.04
106400,13.09,1.82,370,105.47,6.03
106427,13.1,1.84,372,107.28,5.88
106500,13.1,1.82,370,105.83,6.07
106600,13.08,1.83,370,105.69,6.02
106700,13.08,1.81,370,105.62,6.05
106800,13.09,1.83,372,106.81,5.98
106900,13.09,1.82,372,105.48,6.12
106956,13.08,1.89,378,110.83,5.23
107000,13.08,1.83,368,106.55,5.12
107100,13.07,1.83,370,107.63,6.04
107200,13.09,1.82,372,106.66,6.12
107300,13.09,1.81,370,104.75,5.96
107400,13.08,1.82,372,105.4,5.59
107500,13.08,1.82,372,106.26,6.14
107600,13.09,1.82,370,104.7,6.07
107700,13.08,1.82,370,105.25,6.04
107800,13.09,1.84,374,106.79,6.11
107900,13.06,1.83,372,107.5,6.09
108000,13.12,1.84,374,106.55,6.01
108100,13.08,1.84,374,106.71,6.03
108200,13.06,1.83,374,106.3,6.03
108300,13.09,1.83,374,107.14,6.03
108400,13.08,1.82,372,105.36,6.05
108500,13.06,1.82,372,107.46,6.05
108600,13.06,1.81,372,107.07,6.09
108700,13.07,1.82,372,104.99,6.02
108800,13.09,1.82,372,104.27,6.05
108900,13.08,1.82,372,104.93,6.02
109000,13.05,1.83,372,108.19,6.15
109100,13.08,1.82,372,105.04,6.09
109200,13.08,1.81,372,105.72,6.02
109300,13.07,1.81,372,105.06,6.01
109400,13.07,1.82,372,106.42,5.73
109500,13.06,1.81,370,105.05,6.07
109597,13.06,1.83,374,107.69,5.83
109600,13.06,1.83,372,107.28,5.15
109700,13.09,1.84,374,107.74,6.07
109800,13.1,1.82,372,105.57,6.02
109900,13.08,1.81,370,105.89,6.03
110000,13.09,1.82,372,105.39,6.06
110100,13.08,1.81,372,105.87,6.07
110200,13.06,1.82,372,104.9,6.07
110300,13.07,1.81,370,105.51,6.06
110400,13.07,1.82,370,105.43,6.01
110500,13.06,1.81,372,105.1,6.03
110600,13.06,1.82,374,105.65,5.98
110700,13.07,1.82,372,106.07,5.92
110800,13.08,1.82,374,104.66,5.18
110900,13.07,1.82,372,106.73,5.37
111000,13.07,1.82,372,106.08,6.06
111100,13.12,1.82,372,105.63,5.97
111200,13.07,1.82,372,105.35,5.74
111300,13.06,1.82,372,105.23,6.08
111400,13.1,1.83,372,105.56,6.03
111500,13.09,1.83,372,105.64,6.06
111600,13.09,1.83,372,105.46,6.04
111700,13.1,1.82,372,105.46,6.06
111800,13.08,1.82,372,105.44,6.04
111900,13.07,1.84,374,106.14,6.06
112000,13.1,1.83,374,108.06,6.06
112100,13.09,1.83,374,107.97,6.09
112200,13.08,1.83,374,108.23,6.04
112300,13.09,1.83,372,106.65,6.03
112339,13.09,1.82,372,107.18,5.77
112343,13.1,1.91,380,109.7,5.11
112400,13.1,1.83,374,108.3,5.02
112500,13.09,1.82,372,106.67,5.81
112600,13.08,1.82,370,105.74,6.05
112700,13.08,1.82,372,105.79,5.97
112800,13.1,1.82,372,106.48,5.81
112900,13.08,1.82,372,107.51,6.02
113000,13.08,1.83,374,108.12,6.01
113100,13.11,1.83,374,107.54,5.26
113200,13.08,1.84,374,107.96,6.05
113300,13.09,1.84,374,106.2,6.08
113400,13.09,1.84,374,107.57,5.15
113500,13.1,1.85,376,107.19,5.18
113600,13.1,1.84,376,107.03,5.16
113700,13.09,1.83,374,107.99,5.05
113800,13.09,1.84,374,108.14,5.99
113900,13.1,1.85,376,107.43,5.15
114000,13.1,1.85,374,107.41,5.04
114100,13.1,1.84,374,108.04,5.99
114200,13.09,1.83,372,106.91,6
114300,13.09,1.83,374,107.8,5.97
114400,13.09,1.83,374,107.66,5.01
114500,13.09,1.83,374,108.49,5.09
114600,13.09,1.84,374,107.93,5.11
114700,13.1,1.83,372,106.99,5.9
114800,13.08,1.83,374,108.3,5.07
114900,13.1,1.83,372,108.21,5.06
115000,13.14,1.84,374,106.26,5.92
115100,13.09,1.84,374,107.06,5.11
115200,13.11,1.84,374,107.07,5.13
115300,13.1,1.84,374,107.26,5.07
115400,13.1,1.85,374,107.72,5.03
115500,13.12,1.84,374,107.15,5.13
115600,13.08,1.83,374,107.42,5.14
115700,13.11,1.85,374,106.58,5.06
115800,13.11,1.86,376,107.35,5.02
115900,13.11,1.84,374,108.55,5.06
116000,13.11,1.86,376,109.44,5.98
116100,13.11,1.84,374,108.44,5.07
116200,13.1,1.84,374,107.45,5.04
116300,13.11,1.85,374,107.86,5.01
116400,13.1,1.84,374,106.8,5.05
116500,13.09,1.84,374,107.15,5.09
116600,13.1,1.84,374,107.81,5.99
116700,13.13,1.84,376,107.63,5.12
116800,13.09,1.84,374,107.18,5.08
116900,13.09,1.84,374,107.48,5.08
117000,13.1,1.84,374,107.02,5.03
117100,13.11,1.85,376,106.79,5.09
117200,13.11,1.86,376,107.47,5.12
117300,13.1,1.88,378,107.84,6.02
117400,13.1,1.85,376,109.47,5.1
117500,13.11,1.85,376,107.17,5.96
117600,13.08,1.86,376,108.65,5.99
117700,13.12,1.85,376,109.5,6.01
117800,13.08,1.85,374,107.05,5.97
117900,13.11,1.85,376,106.43,5.18
118000,13.09,1.85,374,106.43,5.12
118100,13.13,1.85,376,107.32,5.97
118200,13.08,1.85,376,106.98,5.14
118300,13.12,1.85,376,107.81,5.97
118400,13.11,1.86,376,109.42,5.93
118448,13.11,1.87,378,108.23,5.1
118500,13.12,1.85,376,107.15,5.85
118600,13.08,1.85,376,109.1,5.14
118700,13.08,1.85,376,109.55,5.12
118800,13.07,1.84,374,107.73,5.12
118900,13.07,1.82,376,107.29,5.01
119000,13.07,1.82,374,106.36,5.05
119100,13.09,1.83,376,108.13,5.93
119200,13.07,1.83,374,108.14,5.02
119300,13.09,1.83,376,109.76,5.06
119400,13.08,1.84,376,110.22,5.05
119500,13.07,1.83,376,109.65,5.93
119568,13.1,1.97,388,104.28,4.74
119600,13.11,1.91,384,103.45,5.15
119700,13.07,1.85,380,112.62,5.13
119800,13.07,1.82,376,111.3,5.17
119900,13.09,1.83,380,111.96,5.17
120000,13.07,1.83,376,109.8,5.14
120100,13.06,1.82,378,109.79,5.16
120200,13.06,1.84,378,110.97,5.16
120300,13.07,1.82,376,109.31,6
120400,13.07,1.83,376,108.83,5.15
120500,13.04,1.83,380,109.38,5.13
120600,13.06,1.82,378,109.85,6.04
120700,13.07,1.82,378,108.92,5.17
120800,13.05,1.81,378,107.74,5.1
120900,13.08,1.82,378,109.57,6.03
121000,13.07,1.81,376,109.06,5.12
121100,13.06,1.82,378,109.19,5.2
121200,13.07,1.81,378,108.63,6.07
121300,13.06,1.81,376,109.14,5.89
121400,13.06,1.81,378,108.55,6.03
121500,13.07,1.8,378,108.29,5.14
121600,13.05,1.83,380,109.18,5.13
121700,13.06,1.81,378,108.6,6.01
121800,13.05,1.81,378,108.47,5.15
121900,13.03,1.83,380,108.94,6.14
122000,13.06,1.79,378,107.75,5.21
122100,13.07,1.81,376,109.06,5.18
122200,13.05,1.81,376,108.84,5.13
122300,13.04,1.79,378,108.43,5.12
122400,13.05,1.81,378,109.25,5.14
122500,13.05,1.81,378,109.04,6.03
122600,13.07,1.81,380,108.56,5.14
122700,13.07,1.81,378,108.86,5.13
122800,13.05,1.8,378,108.73,5.16
122900,13.06,1.81,380,108.55,6.04
123000,13.08,1.83,380,108.79,5.17
123100,13.07,1.83,380,109.28,5.1
123200,13.07,1.82,380,109.13,5.09
123300,13.07,1.83,380,108.73,5.13
123400,13.08,1.85,378,109.85,5.15
123500,13.06,1.83,380,108.19,5.07
123600,13.1,1.84,380,108.57,5.11
123700,13.09,1.82,378,108.48,5.03
123721,13.08,1.85,382,109.83,5.08
123732,13.08,1.87,382,111.45,5.16
123745,13.1,1.98,392,104.86,5.09
123800,13.09,1.89,384,111.99,5.05
123867,13.09,1.87,382,111.04,5.84
123900,13.1,1.86,382,111.47,5.18
124000,13.09,1.84,382,110.89,6.02
124100,13.08,1.83,380,109.46,5.16
124200,13.09,1.83,380,108.38,6.04
124300,13.11,1.83,380,109.08,5.16
124400,13.07,1.84,382,110.27,5.22
124500,13.07,1.84,382,110.81,6.01
124600,13.06,1.84,382,110.86,5.2
124693,13.06,1.92,388,106.86,4.96
124700,13.07,1.91,388,108.93,5.14
124800,13.08,1.84,382,110.71,5.13
124900,13.07,1.84,382,109.72,5.18
125000,13.09,1.84,380,109.86,5.15
125100,13.08,1.83,382,110.63,5.18
125200,13.08,1.84,382,110.12,5.17
125300,13.07,1.84,382,109.62,5.15
125400,13.07,1.84,382,110.03,5.19
125500,13.06,1.84,380,111.52,5.14
125600,13.06,1.84,380,110.6,5.14
125700,13.06,1.84,382,110.64,5.15
125800,13.06,1.84,382,110.53,5.12
125900,13.08,1.84,380,110.35,5.19
126000,13.06,1.85,384,110.25,5.14
126100,13.09,1.84,382,110.5,5.17
126200,13.06,1.84,382,110.76,5.16
126300,13.08,1.84,382,109.86,5.21
126400,13.06,1.84,382,110.2,5.23
