@RELATION H8

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
4700,13.11,1.98,370,107.84,5.13
4800,13.1,2,370,107.52,5.13
4900,13.11,1.98,370,107.12,5.17
5000,13.1,1.98,370,107.83,4.87
5100,13.13,2.01,370,107.91,5.12
5200,13.12,1.95,368,107.59,4.21
5300,13.13,1.97,368,109.42,5.16
5400,13.11,1.98,368,107.72,5.11
5500,13.12,1.96,368,107.67,5.13
5600,13.11,1.95,368,107.64,4.92
5700,13.11,1.96,370,107.28,5.2
5800,13.11,1.99,370,106.8,5.16
5900,13.13,1.96,368,107.31,5.2
6000,13.12,1.95,368,107.64,4.89
6100,13.13,1.95,368,107.93,4.86
6200,13.13,1.95,368,107.54,5.17
6300,13.11,1.93,368,106.89,5.2
6400,13.13,1.96,368,107.26,5.12
6500,13.11,1.95,368,106.71,5.13
6532,13.13,1.9,366,109.44,4.26
6600,13.16,1.84,362,108.41,4.21
6700,13.11,1.89,364,108.02,5.12
6800,13.13,1.9,364,108.14,4.29
6900,13.14,1.91,364,107.53,4.96
7000,13.12,1.93,366,108.07,5.13
7100,13.15,1.88,366,108.04,4.24
7200,13.1,1.82,364,108.45,4.27
7300,13.12,1.94,366,107.95,4.24
7400,13.13,1.93,366,106.86,5.17
7500,13.1,1.95,366,107.57,5.13
7600,13.11,1.95,368,107.26,5.14
7700,13.1,1.96,368,107.25,4.26
7800,13.1,1.91,366,107.42,4.25
7900,13.09,1.9,366,106.92,5.17
8000,13.07,1.87,366,107.5,5.17
8100,13.08,1.9,368,107.44,4.93
8200,13.07,1.81,362,108.29,4.84
8300,13.07,1.83,364,106.75,5.11
8400,13.06,1.86,366,108.16,4.88
8500,13.09,1.88,364,107.69,5.14
8600,13.07,1.92,366,107.43,4.24
8700,13.07,1.83,364,107.49,5.09
8800,13.08,1.83,364,109.23,5.14
8900,13.1,1.85,366,107.93,5.15
9000,13.07,1.75,362,107.85,4.29
9100,13.08,1.83,364,107.68,4.94
9200,13.06,1.87,366,107.84,5.12
9300,13.09,1.77,364,107.65,5.11
9400,13.08,1.9,368,108.06,5.15
9500,13.06,1.9,366,107.74,5.12
9600,13.05,1.81,366,108.01,5.15
9700,13.07,1.85,364,107.28,5.08
9800,13.05,1.78,362,107.33,5.08
9900,13.07,1.85,366,107.38,5.11
10000,13.08,1.81,364,107.14,5.17
10100,13.07,1.89,364,107.3,5.12
10200,13.05,1.78,364,107.92,5.19
10300,13.07,1.77,362,107.13,5.12
10400,13.09,1.82,364,106.58,5.09
10500,13.07,1.77,362,107.59,5.14
10600,13.08,1.77,364,106.57,4.78
10700,13.07,1.78,364,107.85,4.81
10800,13.08,1.76,360,106.46,5.14
10900,13.07,1.81,362,108.28,4.88
11000,13.05,1.77,362,107.03,5.1
11100,13.07,1.84,364,107.41,5.11
11200,13.06,1.93,368,108.62,5.16
11300,13.07,1.81,364,107.01,5.18
11400,13.04,1.89,366,107.68,5.1
11500,13.09,1.76,362,107.32,5.14
11600,13.04,1.93,368,108.87,5.08
11700,13.08,1.77,364,106.71,5.12
11800,13.08,1.75,362,106.86,5.09
11900,13.05,1.86,366,108.18,5.14
12000,13.06,1.86,364,109.2,5.08
12100,13.08,1.8,364,107.77,5.18
12200,13.09,1.77,362,108.12,5.16
12300,13.08,1.75,364,106.85,5.11
12400,13.11,1.76,362,108.3,5.21
12500,13.07,1.87,364,108.36,4.93
12600,13.08,1.81,364,107.1,5.16
12700,13.05,1.84,364,106.88,5.14
12800,13.06,1.81,362,106.83,5.16
12900,13.07,1.81,362,107.37,5.14
13000,13.13,1.8,366,106.37,5.14
13100,13.12,1.83,362,107.53,5.23
13200,13.13,1.78,360,106.63,4.94
13300,13.12,1.88,362,108.1,5.16
13400,13.11,1.81,362,107.17,5.19
13500,13.12,1.81,364,107.79,5.19
13600,13.14,1.89,364,107.54,4.9
13700,13.13,1.81,362,106.46,4.96
13800,13.14,1.82,362,107.6,5.19
13900,13.13,1.83,362,106.85,5.18
14000,13.13,1.87,362,107.75,4.97
14100,13.15,1.86,362,107.56,5.2
14200,13.1,1.86,364,108.01,5.2
14300,13.12,1.84,362,108.03,4.87
14400,13.15,1.86,362,107.64,4.92
14500,13.15,1.82,360,108.32,4.98
14600,13.12,1.81,360,108.46,4.3
14700,13.13,1.81,360,107.76,5.25
14800,13.15,1.83,362,108.08,5.26
14900,13.14,1.81,362,106.6,5.27
15000,13.13,1.81,360,106.98,5.03
15100,13.11,1.83,362,107.45,5.25
15200,13.13,1.82,362,107.26,5.19
15300,13.12,1.83,360,106.88,5.26
15400,13.16,1.82,360,107.16,5.17
15500,13.13,1.83,362,108.47,5.19
15600,13.12,1.82,360,107.97,5.19
15700,13.14,1.82,360,107.89,5.23
15800,13.13,1.82,360,108.3,5.21
15900,13.14,1.81,360,106.81,5.15
16000,13.14,1.82,362,108.17,5.25
16100,13.14,1.84,360,107.59,5.22
16200,13.16,1.82,360,107.34,5.16
16300,13.15,1.82,358,107.17,5.22
16400,13.12,1.81,362,107.09,5.24
16500,13.14,1.81,358,107.49,4.96
16600,13.14,1.82,360,107.51,5.22
16700,13.12,1.82,360,107.23,5.22
16800,13.15,1.81,360,107.81,5.17
16900,13.14,1.81,360,107.89,5.22
17000,13.11,1.8,360,106.94,5.16
17100,13.15,1.81,360,107.55,5.21
17200,13.13,1.81,358,107.49,5.21
17300,13.15,1.82,358,107.74,4.95
17400,13.11,1.81,360,107.06,5.23
17500,13.14,1.83,362,106.95,5.16
17600,13.13,1.82,360,108.61,4.95
17700,13.14,1.87,364,108.46,5.2
17800,13.13,1.91,364,110.37,4.96
17900,13.15,1.89,366,109.41,6.14
18000,13.12,1.88,362,108.59,6.13
18100,13.14,1.87,364,109.52,5.15
18200,13.11,1.87,364,109.12,5.2
18300,13.13,1.88,364,109.82,5.76
18400,13.1,1.87,364,108.52,4.96
18500,13.14,1.9,366,109.18,5.19
18600,13.14,1.91,366,109.52,5.19
18700,13.12,1.91,364,109.63,5.84
18800,13.13,1.93,366,109.29,5.16
18900,13.13,1.91,366,110.35,5.14
19000,13.14,1.93,366,109.15,5.16
19100,13.11,1.9,366,109.08,5.22
19200,13.14,1.92,366,109.42,5.11
19300,13.14,1.92,366,109.94,5.2
19400,13.1,1.92,366,109.7,4.92
19500,13.15,1.91,366,110.2,5.18
19600,13.16,1.91,364,108.78,6.15
19700,13.14,1.82,360,108.14,5.15
19800,13.12,1.82,360,107.86,5.12
19900,13.15,1.82,360,107.86,4.26
20000,13.12,1.8,360,106.71,5.18
20100,13.16,1.79,360,106.82,4.96
20200,13.13,1.78,360,106.15,5.16
20300,13.12,1.79,360,108.2,5.16
20400,13.12,1.8,358,107.68,5.27
20500,13.1,1.81,360,107.67,5.26
20600,13.12,1.8,360,106.28,5.15
20700,13.15,1.8,360,107.33,4.97
20800,13.1,1.8,360,107.45,5.21
20900,13.13,1.79,360,108.15,5.23
21000,13.1,1.8,360,107.19,5.21
21100,13.12,1.8,360,107.64,4.86
21200,13.14,1.8,358,107.15,5.2
21300,13.1,1.81,358,107.31,5.2
21400,13.13,1.81,360,107.79,5.22
21500,13.12,1.8,360,107.09,4.99
21600,13.13,1.8,358,108.4,5.21
21700,13.13,1.8,358,106.66,5.17
21800,13.12,1.8,360,107.29,4.95
21900,13.16,1.79,360,106.77,5.24
22000,13.13,1.8,360,107.25,5.11
22100,13.12,1.79,360,107.91,5.2
22200,13.13,1.79,358,107.11,5.21
22300,13.11,1.81,358,107.27,5.16
22400,13.14,1.8,358,107.6,5.14
22500,13.14,1.79,358,107.63,5.14
22600,13.13,1.8,360,107.09,5.23
22700,13.12,1.8,358,106.72,5.16
22800,13.14,1.8,360,107.96,5.2
22900,13.11,1.81,358,107.83,5.16
23000,13.14,1.79,358,107.52,5.22
23100,13.12,1.8,358,108.17,5.23
23143,13.15,1.89,362,109.68,4.24
23200,13.12,1.93,364,110.7,5.18
23300,13.11,1.9,364,109.42,4.9
23400,13.11,1.9,364,109.69,5.09
23500,13.11,1.89,362,110.85,5.12
23600,13.14,1.88,364,110.29,4.87
23700,13.12,1.86,360,108.39,5.79
23800,13.13,1.87,362,109.74,5.13
23900,13.12,1.87,364,110.27,5.22
24000,13.15,1.89,364,110.63,5.79
24100,13.12,1.9,362,109.72,5.1
24200,13.09,1.89,364,109.89,5.85
24300,13.13,1.87,364,109.7,5.14
24400,13.11,1.89,364,111.48,5.82
24500,13.13,1.87,364,109.86,5.12
24600,13.13,1.88,362,110.06,4.24
24700,13.13,1.88,364,109.74,4.25
24800,13.13,1.9,364,110.52,4.91
24900,13.14,1.89,364,110.9,6.02
25000,13.12,1.89,364,110.23,5.15
25100,13.12,1.88,362,110.95,5.18
25200,13.13,1.88,364,109.25,5.19
25300,13.13,1.88,364,108.57,5.77
25400,13.11,1.88,364,110.1,5.18
25500,13.11,1.88,362,109.22,5.21
25600,13.14,1.88,362,109.61,5.16
25700,13.11,1.88,362,109.37,4.4
25800,13.11,1.89,364,109.23,5.12
25900,13.1,1.88,362,109.67,5.03
26000,13.11,1.87,362,109.22,5.16
26100,13.1,1.87,362,108.88,5.17
26200,13.13,1.88,362,109.99,4.23
26300,13.1,1.87,362,110.02,5.24
26400,13.11,1.88,362,109.47,4.91
26500,13.13,1.88,362,109.43,5.17
26600,13.11,1.87,362,109.82,5.23
26700,13.13,1.86,362,108.57,5.14
26800,13.11,1.9,362,109.86,4.87
26900,13.14,1.9,364,108.64,5.18
27000,13.1,1.89,362,108.84,5.18
27100,13.13,1.9,364,109.09,5.18
27200,13.11,1.9,364,109.13,4.86
27300,13.15,1.87,364,109.37,4.23
27400,13.12,1.92,364,109.27,4.29
27500,13.1,1.91,362,108.64,4.23
27600,13.12,1.91,362,109.69,5.13
27700,13.12,1.87,362,109.52,5.14
27800,13.12,1.89,362,109.35,4.92
27900,13.12,1.88,362,109.37,5.2
28000,13.09,1.89,362,109.89,4.26
28100,13.1,1.89,362,109.1,4.21
28200,13.12,1.88,362,109.81,5.23
28300,13.11,1.89,364,110.02,4.28
28400,13.11,1.9,362,110.01,4.29
28500,13.12,1.9,364,109,5.21
28600,13.12,1.89,364,109.46,4.24
28700,13.14,1.89,362,109.59,5.06
28800,13.13,1.95,362,109.58,5.21
28900,13.11,1.9,362,109.45,4.24
29000,13.12,1.86,364,109.22,5.22
29100,13.12,1.88,362,108.79,4.26
29200,13.12,1.9,362,109.63,5.09
29300,13.14,1.84,360,108.85,4.26
29400,13.12,1.86,360,109.02,5.15
29500,13.15,1.84,360,108.33,4.21
29600,13.11,1.87,360,110.17,5.11
29700,13.13,1.89,362,109.03,4.25
29800,13.11,1.88,362,109.1,5.17
29900,13.12,1.89,362,108.4,5.14
30000,13.14,1.91,362,109.66,5.21
30100,13.11,1.87,362,108.05,5.15
30200,13.11,1.86,362,110.36,5.17
30300,13.12,1.86,362,108.42,5.23
30400,13.11,1.85,362,108.99,4.86
30500,13.13,1.86,362,109.17,5.19
30600,13.12,1.86,360,109.6,5.18
30700,13.13,1.88,360,109.9,4.28
30800,13.1,1.85,362,110.46,4.24
30900,13.13,1.86,362,109.13,5.16
31000,13.11,1.87,362,108.84,5.12
31100,13.11,1.86,362,109.7,4.93
31200,13.11,1.86,362,108.51,4.91
31300,13.14,1.89,360,109.68,5.14
31400,13.11,1.86,360,109.62,5.21
31500,13.09,1.86,362,108.76,5.18
31600,13.14,1.87,362,108.49,4.86
31700,13.13,1.86,362,110.43,5.2
31800,13.11,1.87,360,109.74,4.95
31900,13.1,1.87,362,108.35,5.22
32000,13.11,1.85,360,109.16,4.98
32100,13.12,1.87,362,109.01,5.22
32200,13.13,1.85,360,109.03,5.21
32300,13.11,1.86,360,109.76,5.23
32400,13.11,1.86,360,109.11,5.02
32500,13.1,1.85,362,108.65,4.27
32600,13.11,1.86,364,109.27,5.21
32700,13.1,1.85,362,109.65,4.95
32800,13.12,1.87,362,109.65,4.23
32900,13.12,1.85,360,109.56,4.3
33000,13.14,1.86,362,109.27,4.22
33100,13.1,1.87,364,108.73,4.93
33200,13.09,1.87,362,109.05,4.31
33300,13.1,1.86,360,109.98,5.14
33400,13.11,1.84,362,110.08,4.95
33500,13.08,1.87,362,109,5.27
33600,13.1,1.85,360,109.29,5.16
33700,13.12,1.86,360,109.71,5.22
33800,13.13,1.86,360,109.91,4.93
33900,13.11,1.86,362,109.26,4.3
34000,13.12,1.86,360,109.8,5.19
34100,13.13,1.86,362,110.07,5.23
34200,13.13,1.87,362,108.41,4.9
34300,13.12,1.85,360,108.54,5.18
34400,13.1,1.87,362,108.75,4.26
34500,13.12,1.87,362,108.21,5.19
34600,13.1,1.85,360,109.18,4.25
34700,13.11,1.85,360,109.53,4.25
34800,13.12,1.86,362,108.74,5.24
34900,13.11,1.87,360,108.53,5.21
35000,13.13,1.86,360,109.06,4.24
35100,13.13,1.87,362,109.72,4.99
35200,13.12,1.87,362,108.31,4.25
35300,13.12,1.87,360,109.18,4.28
35400,13.13,1.86,362,108.57,5.13
35500,13.13,1.86,362,110.13,5.24
35600,13.11,1.85,362,109.44,5.16
35700,13.11,1.86,362,109.41,4.31
35800,13.12,1.89,362,109.45,5.19
35900,13.12,1.86,360,108.24,5.2
36000,13.1,1.85,362,109.06,4.27
36100,13.12,1.86,360,108.93,5.23
36200,13.11,1.86,360,109.97,4.29
36300,13.15,1.87,360,109.53,5.18
36400,13.12,1.89,362,108.54,4.27
36500,13.13,1.87,362,109.41,5.19
36600,13.13,1.89,362,109.83,5.27
36700,13.11,1.86,360,109.15,5.24
36800,13.1,1.85,360,109.15,4.26
36900,13.12,1.86,360,109.91,4.9
37000,13.12,1.87,362,109.76,5.28
37100,13.12,1.85,360,108.79,5.2
37200,13.13,1.82,360,107.22,5.16
37300,13.13,1.82,360,107.86,4.87
37400,13.09,1.87,360,108.83,5.21
37500,13.11,1.85,360,109.91,5.19
37600,13.11,1.85,360,108.77,4.98
37700,13.12,1.86,362,109.93,4.25
37800,13.13,1.89,360,108.69,4.24
37900,13.1,1.87,362,111.02,5.2
38000,13.13,1.88,362,108.43,4.02
38100,13.13,1.9,362,109.42,4.34
38200,13.13,1.88,360,108.48,4.29
38300,13.14,1.87,360,110.66,4.26
38400,13.1,1.86,362,108.94,4.29
38500,13.11,1.85,360,109.2,5.79
38600,13.1,1.84,360,109.23,5.15
38700,13.12,1.85,360,108.63,5.18
38800,13.1,1.85,360,108.55,5.17
38900,13.11,1.86,360,109.57,4.9
39000,13.1,1.85,362,109.08,5.17
39100,13.11,1.85,360,108.39,4.88
39200,13.09,1.86,360,110.03,5.15
39300,13.1,1.86,360,109.64,5.16
39400,13.11,1.85,360,109.79,4.26
39500,13.13,1.85,360,109.18,4.89
39600,13.1,1.85,360,109.66,5.79
39700,13.12,1.85,360,108.53,5.14
39800,13.14,1.85,360,109.16,4.82
39900,13.12,1.87,360,109.28,4.28
40000,13.13,1.87,360,109.34,5.15
40100,13.12,1.87,360,108.95,5.16
40200,13.15,1.85,358,108.29,5.19
40300,13.11,1.84,360,108.79,4.22
40400,13.13,1.85,360,108.58,4.22
40500,13.12,1.86,360,108.92,4.93
40600,13.11,1.86,360,109.86,4.26
40700,13.14,1.86,360,109.26,4.86
40800,13.1,1.85,360,109.75,5.13
40900,13.12,1.86,362,108.92,4.9
41000,13.11,1.85,360,108.5,5.15
41100,13.12,1.85,360,109.6,4.88
41200,13.1,1.86,360,109.16,4.26
41300,13.11,1.84,360,109.31,4.28
41400,13.11,1.85,358,108.29,5.16
41500,13.11,1.86,360,109.43,5.14
41600,13.12,1.86,360,109.6,4.88
41700,13.11,1.86,360,109.79,4.29
41800,13.12,1.86,360,108.75,4.03
41900,13.09,1.86,360,109.6,4.29
42000,13.13,1.86,360,109.69,5.16
42100,13.13,1.86,360,109.35,5.19
42200,13.09,1.85,358,109.03,5.22
42300,13.12,1.86,358,108.91,4.85
42400,13.12,1.83,358,107.85,5.18
42500,13.13,1.83,360,108.69,4.9
42600,13.12,1.81,358,107.19,4.25
42700,13.14,1.78,358,106.4,4.21
42800,13.13,1.78,358,107.01,4.26
42900,13.15,1.78,358,106.27,4.27
43000,13.13,1.8,360,107.4,4.9
43100,13.11,1.78,358,107.88,4.29
43200,13.11,1.77,358,107.11,4.26
43300,13.13,1.77,358,106.73,4.2
43400,13.14,1.77,358,106.73,4.23
43500,13.09,1.77,356,107.27,4.26
43600,13.12,1.78,358,106.91,4.27
43700,13.11,1.77,358,106.53,4.32
43800,13.14,1.78,358,106.71,4.21
43900,13.11,1.79,356,107.18,4.33
44000,13.1,1.8,358,107.71,4.89
44100,13.12,1.81,356,107.1,4.95
44200,13.11,1.83,356,108.13,4.21
44300,13.11,1.81,358,106.67,4.27
44400,13.12,1.8,358,107.36,4.25
44500,13.11,1.8,358,107.15,4.22
44600,13.13,1.81,358,107.09,4.89
44700,13.13,1.81,358,107.81,4.23
44800,13.12,1.82,358,106.62,4.28
44900,13.12,1.82,358,108.14,4.25
45000,13.11,1.83,358,107.13,4.98
45100,13.13,1.83,358,106.93,4.9
45200,13.12,1.82,358,107.71,4.26
45300,13.12,1.81,358,108.06,5.12
45400,13.15,1.81,358,107.4,4.25
45500,13.12,1.8,358,106.39,4.21
45600,13.15,1.78,358,107.67,4.25
45700,13.11,1.79,356,107.45,4.23
45800,13.12,1.78,356,107.12,4.21
45900,13.12,1.78,356,106.94,4.2
46000,13.13,1.77,356,107.18,4.25
46100,13.12,1.78,358,107.7,4.25
46200,13.14,1.78,358,107.19,4.23
46300,13.14,1.78,358,107.39,4.24
46400,13.11,1.78,358,107.47,4.22
46500,13.14,1.78,356,107.5,4.25
46600,13.13,1.79,358,108.16,4.33
46700,13.08,1.78,358,107.07,4.26
46800,13.11,1.79,356,108.2,4.29
46900,13.12,1.8,358,107.54,4.93
47000,13.11,1.83,358,106.86,4.28
47100,13.11,1.81,356,108.19,4.26
47200,13.11,1.83,356,107.43,4.2
47300,13.1,1.83,358,107.63,4.24
47400,13.13,1.82,356,108.24,4.22
47500,13.12,1.79,356,108.39,4.19
47600,13.13,1.79,356,107.55,4.26
47700,13.11,1.8,356,107.51,4.21
47800,13.12,1.81,356,107.61,4.27
47900,13.13,1.8,358,106.99,4.28
48000,13.11,1.81,356,108.33,4.22
48100,13.11,1.79,354,108.15,4.26
48200,13.11,1.79,356,107.69,4.3
48300,13.09,1.79,356,107.61,4.24
48400,13.12,1.79,356,107.73,4.22
48500,13.1,1.79,356,108.61,4.2
48600,13.13,1.79,358,108.09,4.24
48700,13.08,1.78,356,108.25,4.27
48800,13.08,1.77,356,107.91,4.26
48900,13.09,1.79,358,108.07,4.2
49000,13.1,1.78,358,107.27,4.24
49100,13.09,1.78,358,107.77,4.32
49200,13.09,1.77,356,107.86,4.22
49300,13.07,1.77,358,108.72,4.3
49400,13.09,1.79,356,109.26,4.26
49500,13.06,1.76,356,108.18,4.26
49600,13.11,1.76,356,108.2,4
49700,13.09,1.76,358,107.36,4.21
49800,13.06,1.76,356,108.64,4.29
49900,13.07,1.76,358,108.35,4.2
50000,13.07,1.76,356,107.72,4.26
50100,13.09,1.76,358,108.21,4.31
50200,13.07,1.75,356,107.94,4.25
50300,13.09,1.75,356,107.13,4.3
50400,13.06,1.74,356,108.24,4.3
50500,13.07,1.74,356,108.5,4.28
50600,13.1,1.77,358,108.38,4.25
50700,13.11,1.78,356,108.46,4.25
50800,13.08,1.77,356,107.99,4.27
50900,13.06,1.77,356,107.34,4.28
51000,13.11,1.78,356,108.21,4.27
51100,13.12,1.78,358,107.26,5.2
51200,13.12,1.79,356,107.69,5.17
51300,13.11,1.79,356,108.77,5.21
51400,13.09,1.79,356,108.09,4.34
51486,13.09,1.8,356,108.51,4.29
51500,13.14,1.8,356,107.82,4.97
51600,13.11,1.8,356,107.24,5.16
51700,13.12,1.79,356,108.1,4.32
51800,13.14,1.79,358,107.56,4.26
51900,13.09,1.79,358,107.95,4.02
52000,13.12,1.79,358,107.88,4.93
52100,13.11,1.79,356,107.45,4.2
52200,13.1,1.78,356,108.21,4.27
52300,13.09,1.78,356,108.83,4.89
52400,13.12,1.79,356,108.11,5.19
52500,13.11,1.79,356,107.71,4.99
52600,13.09,1.79,356,107.74,5.18
52700,13.1,1.78,356,108.22,4.23
52800,13.1,1.79,356,108.07,4.24
52900,13.12,1.79,356,108.36,5.14
53000,13.11,1.79,356,106.88,4.28
53100,13.13,1.79,356,108.02,4.26
53200,13.12,1.79,358,108.4,4.3
53300,13.11,1.8,356,108.02,4.94
53400,13.11,1.79,356,108.44,4.3
53500,13.11,1.79,358,107.45,5.22
53600,13.11,1.8,356,107.36,4.93
53700,13.1,1.8,356,109.45,4.01
53800,13.12,1.8,356,106.99,4.37
53900,13.11,1.79,356,107.96,4.24
54000,13.11,1.78,356,107.95,4.43
54100,13.12,1.79,356,108.79,4.96
54200,13.14,1.79,358,108.03,4.32
54300,13.13,1.79,356,108.69,4.01
54400,13.13,1.78,356,107.65,4.27
54500,13.14,1.79,356,107.79,4.29
54600,13.12,1.79,356,108.24,4.05
54700,13.1,1.78,356,107.64,4.22
54800,13.12,1.79,356,107.66,4.25
54900,13.11,1.79,356,108.45,4.22
55000,13.11,1.79,358,108.4,4.29
55100,13.13,1.79,356,108.08,4.23
55200,13.11,1.79,356,108.21,4.26
55300,13.12,1.8,358,107.66,4.31
55400,13.11,1.82,360,108.08,4.38
55402,13.14,1.83,358,108.92,4.19
55500,13.12,1.82,358,108.79,4.28
55600,13.12,1.8,358,107.39,4.09
55700,13.12,1.8,358,107.08,4.02
55800,13.11,1.81,358,108.06,5.13
55900,13.13,1.8,358,108.66,4.28
56000,13.13,1.81,358,107.91,4.97
56100,13.15,1.82,358,107.62,4.07
56200,13.1,1.83,360,108.85,5.19
56300,13.12,1.81,358,108.36,5.19
56400,13.12,1.78,356,107.63,4.34
56500,13.14,1.79,356,108.37,4.26
56600,13.14,1.8,356,107.77,4.26
56700,13.11,1.79,356,107.38,4.04
56800,13.11,1.8,356,108.13,4.2
56900,13.1,1.79,358,108.33,3.95
57000,13.12,1.8,358,107.63,4.25
57100,13.15,1.8,356,107.65,5.19
57200,13.12,1.8,356,107.53,4.9
57300,13.13,1.8,354,108.24,4.29
57400,13.09,1.78,354,108.85,4.91
57500,13.12,1.78,356,107.11,5.24
57600,13.12,1.8,358,107.46,5.16
57700,13.12,1.79,356,106.56,4.37
57800,13.1,1.8,356,108.48,4.03
57900,13.11,1.8,356,108.77,4.27
58000,13.13,1.81,356,107.81,4.26
58100,13.14,1.81,356,107.42,4.27
58200,13.11,1.8,356,108.33,4.28
58300,13.09,1.79,356,108.76,4.29
58400,13.11,1.8,356,107.91,4.31
58500,13.1,1.81,356,108.49,4.04
58600,13.14,1.79,356,108.75,3.99
58700,13.12,1.8,356,108.02,4.24
58800,13.11,1.8,356,107.73,4.31
58900,13.13,1.8,356,108.43,4.29
59000,13.11,1.78,358,107.97,4.21
59100,13.11,1.8,356,107.48,4.01
59200,13.14,1.82,358,107.72,4.29
59300,13.15,1.79,356,108.42,4.3
59400,13.13,1.8,356,107.95,3.98
59436,13.13,1.89,360,110.22,4.26
59500,13.11,1.83,356,106.38,4.25
59600,13.1,1.82,356,108.3,3.98
59700,13.15,1.82,356,108.27,4.26
59800,13.14,1.82,358,107.51,4.93
59900,13.13,1.84,356,108.28,4.26
60000,13.14,1.81,358,107.58,4.2
60100,13.1,1.82,358,108.25,4.28
60200,13.12,1.81,356,108.5,4.26
60300,13.14,1.81,356,108.61,4.26
60400,13.13,1.81,356,108.25,5.2
60500,13.1,1.81,358,107.96,4.27
60600,13.13,1.82,356,108.18,3.99
60700,13.14,1.81,356,108.12,4.22
60800,13.11,1.81,356,108.4,4.31
60900,13.09,1.81,358,108.76,4.23
61000,13.11,1.81,356,107.82,4.25
61100,13.12,1.81,358,108.13,4.29
61200,13.13,1.81,358,107.76,5.19
61300,13.14,1.81,358,108.95,3.97
61400,13.13,1.81,356,108.13,4.9
61500,13.09,1.81,358,108.4,5.24
61600,13.12,1.79,358,108.1,4.96
61700,13.12,1.81,358,108.52,4.24
61800,13.08,1.81,358,108.45,4.24
61900,13.08,1.8,356,107.79,5.15
62000,13.14,1.8,356,108.11,4.3
62100,13.12,1.81,358,108.64,4.24
62200,13.11,1.8,356,108.62,4.26
62300,13.1,1.8,358,108.2,4.27
62400,13.13,1.79,358,108.55,4.23
62500,13.12,1.79,358,107.68,4.26
62600,13.14,1.8,358,108.58,4.89
62700,13.1,1.81,356,107.73,4.29
62800,13.11,1.81,356,108.39,4.23
62900,13.1,1.8,358,108.4,3.97
63000,13.12,1.8,358,108.26,4.25
63100,13.1,1.8,358,108.2,4.24
63200,13.09,1.81,356,108.1,4.22
63300,13.13,1.79,356,107.78,4.89
63400,13.11,1.8,356,108.38,4.93
63500,13.11,1.79,358,108.28,4.3
63600,13.11,1.8,356,108.06,4.29
63700,13.11,1.81,358,108.41,4.31
63800,13.12,1.8,358,107.73,4.32
63900,13.11,1.81,356,108.25,4.33
64000,13.1,1.82,356,108.7,4.2
64100,13.1,1.8,358,108.48,4.24
64200,13.14,1.81,356,107.8,4.23
64300,13.12,1.8,356,108.31,4.27
64400,13.11,1.81,358,108.83,4.24
64500,13.1,1.82,358,108.35,5.18
