@RELATION H7

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL

@DATA
64600,13.15,1.49,336,107.49,5.2
64700,13.18,1.49,336,107,5.82
64800,13.19,1.5,342,107.15,5.23
64900,13.14,1.49,334,108.82,5.17
65000,13.16,1.48,334,108.19,5.18
65100,13.16,1.48,334,108.37,5.2
65200,13.16,1.47,336,108.67,5.21
65300,13.17,1.47,334,108.88,5.17
65400,13.15,1.49,334,108.93,5.25
65500,13.15,1.48,334,109.27,5.16
65600,13.15,1.49,336,107.73,5.91
65700,13.18,1.46,344,104.15,5.19
65800,13.17,1.49,336,109.14,5.86
65900,13.16,1.47,334,109.96,5.19
66000,13.15,1.47,336,106.54,5.19
66100,13.16,1.49,334,107.6,5.2
66200,13.17,1.44,344,104.08,5.21
66300,13.15,1.47,338,105.7,5.25
66400,13.18,1.47,334,108.78,5.23
66500,13.14,1.48,336,108.61,5.22
66600,13.18,1.46,334,108.99,5.22
66700,13.18,1.48,336,108.07,5.29
66800,13.14,1.49,342,106.55,5.23
66900,13.16,1.47,346,104.01,5.2
67000,13.18,1.49,336,107.65,5.18
67100,13.19,1.48,336,108.39,5.23
67200,13.18,1.47,338,105.8,5.17
67300,13.2,1.5,334,108.44,5.2
67400,13.16,1.5,334,109.63,5.8
67500,13.16,1.48,340,107.24,5.26
67600,13.17,1.48,338,108.46,5.87
67700,13.16,1.47,336,107.75,5.95
67800,13.16,1.48,338,107.07,5.84
67900,13.16,1.45,336,104.69,5.26
67986,13.17,1.47,334,105.28,5.3
68000,13.19,1.51,338,105.33,5.22
68100,13.17,1.49,336,106.05,5
68200,13.16,1.48,336,107.48,5.24
68300,13.15,1.49,336,107.3,5.23
68400,13.17,1.48,334,108.22,5.33
68500,13.15,1.48,336,107.94,5.21
68600,13.16,1.47,334,107.87,5.19
68700,13.15,1.48,336,108.26,5.19
68738,13.16,1.5,338,105.53,4.93
68800,13.17,1.45,336,106.38,5.28
68801,13.17,1.58,340,106.95,5.27
68900,13.17,1.49,336,104.71,5.23
69000,13.15,1.47,334,106.24,5.25
69100,13.15,1.48,338,106.12,5.22
69200,13.17,1.48,334,105.6,5.25
69300,13.15,1.5,334,105.73,5.17
69400,13.17,1.49,336,107.84,5.24
69500,13.17,1.48,336,106.51,5.24
69513,13.17,1.55,342,102.57,4.39
69514,13.19,1.56,342,102.73,5.25
69600,13.15,1.5,338,104.69,5.19
69700,13.15,1.53,340,106.62,5.28
69800,13.16,1.49,336,103.96,5.22
69900,13.15,1.5,336,105.61,5.22
70000,13.16,1.49,334,106.32,5.2
70100,13.16,1.5,334,105.26,5.26
70200,13.16,1.48,334,105.72,5.22
70300,13.16,1.49,334,105.81,5.26
70400,13.16,1.49,336,105.72,4.93
70500,13.14,1.5,336,105.24,5.22
70600,13.15,1.47,336,106.07,5.22
70700,13.16,1.46,334,106.39,5.28
70800,13.18,1.47,334,106.79,5.21
70900,13.17,1.48,334,108.28,5.18
71000,13.16,1.48,336,106.92,5.84
71100,13.17,1.47,336,105.88,5.18
71200,13.18,1.49,336,106.14,5.23
71210,13.19,1.49,340,103.91,5.03
71300,13.16,1.47,336,104.87,5.29
71400,13.16,1.48,336,105.44,6.13
71401,13.16,1.54,336,105,5.25
71500,13.2,1.47,334,105.91,5.25
71600,13.19,1.48,334,104.2,5.17
71700,13.17,1.45,336,106.11,5.85
71800,13.19,1.44,334,106.54,5.26
71900,13.15,1.42,334,108.81,5.89
72000,13.15,1.45,334,108.24,5.85
72100,13.14,1.4,332,108.06,5.22
72132,13.2,1.51,334,106.16,5.2
72200,13.2,1.43,334,107.31,5.18
72300,13.16,1.46,336,106.18,5.21
72400,13.17,1.45,334,108.63,5.19
72500,13.16,1.43,332,108.05,5.17
72600,13.16,1.45,334,108.51,5.25
72700,13.15,1.47,334,106.93,5.22
72800,13.14,1.45,334,107.85,5.21
72900,13.15,1.46,334,107.99,5.21
73000,13.14,1.44,334,107.69,4.99
73100,13.15,1.46,334,107.7,5.19
73200,13.16,1.45,336,107,5.19
73300,13.15,1.46,334,107.73,5.24
73400,13.16,1.46,336,107.78,5.23
73500,13.17,1.45,334,106.83,5.17
73600,13.14,1.43,336,105.72,5.25
73700,13.15,1.47,342,106.87,5.17
73800,13.13,1.47,334,107.18,5.2
73900,13.15,1.45,336,107.09,5.2
74000,13.16,1.44,338,103.7,5.24
74100,13.15,1.45,336,108.76,5.22
74200,13.14,1.46,336,107.32,5.18
74300,13.14,1.43,336,108,5.17
74400,13.16,1.45,338,106.94,5.22
74500,13.15,1.43,340,106.01,5.21
74600,13.14,1.42,338,104.28,5.82
74700,13.18,1.44,334,108.26,5.16
74800,13.16,1.44,342,104.06,5.14
74900,13.15,1.44,334,107.17,5.22
75000,13.15,1.42,334,107.88,5.18
75100,13.14,1.44,336,107.57,5.15
75200,13.15,1.44,334,108.01,5.13
75300,13.15,1.43,334,107.41,4.93
75400,13.12,1.43,338,108.69,5.19
75500,13.15,1.42,336,109.36,5.81
75600,13.12,1.43,340,105.66,5.15
75700,13.13,1.42,334,107.6,5.2
75800,13.14,1.45,336,107.89,5.17
75900,13.16,1.43,336,109.12,5.2
76000,13.14,1.44,334,108.22,5.19
76100,13.14,1.46,336,107.73,5.17
76200,13.16,1.42,334,108.68,5.24
76300,13.12,1.46,336,107.78,5.2
76400,13.19,1.44,334,109.35,5.17
76500,13.16,1.43,336,108.66,5.21
76600,13.16,1.44,334,108.38,5.17
76700,13.16,1.45,336,107.35,6.1
76800,13.16,1.43,334,108.01,5.24
76900,13.15,1.46,340,105.83,5.18
77000,13.14,1.46,340,106.96,5.22
77100,13.16,1.45,334,108.45,5.18
77200,13.14,1.44,334,108.48,5.22
77300,13.16,1.43,334,108.4,5.14
77400,13.12,1.43,334,108.15,5.85
77500,13.14,1.43,334,107.94,5.14
77600,13.14,1.45,338,108.25,5.22
77700,13.14,1.43,334,108.1,6.06
77800,13.16,1.44,336,108.24,5.2
77900,13.13,1.43,334,108.07,5.82
78000,13.16,1.44,336,108.31,5.22
78100,13.15,1.43,334,108.09,5.22
78200,13.14,1.44,334,107.61,5.22
78300,13.16,1.42,336,107.68,5.23
78400,13.14,1.44,336,107.96,5.13
78500,13.16,1.43,336,108.11,5.23
78600,13.14,1.42,336,109.08,5.15
78700,13.15,1.43,334,108.13,5.17
78800,13.17,1.43,334,107.61,5.18
78900,13.15,1.44,334,108.03,5.19
79000,13.15,1.43,334,108.79,5.85
79100,13.14,1.45,334,108.35,5.19
79200,13.16,1.42,334,107.45,5.22
79300,13.16,1.43,334,108.65,5.22
79400,13.17,1.42,334,108.78,5.18
79500,13.16,1.42,334,108.29,5.17
79600,13.16,1.42,334,109.22,5.16
79700,13.16,1.43,334,108.88,5.22
79800,13.15,1.45,334,108.05,5.23
79900,13.13,1.42,334,107.78,5.16
80000,13.16,1.43,334,107.56,5.17
80100,13.15,1.43,334,108.56,5.17
80200,13.14,1.41,334,107.57,5.2
80300,13.17,1.43,334,109.3,5.82
80400,13.15,1.42,334,108.31,5.18
80500,13.14,1.42,334,108.5,5.21
80600,13.17,1.41,334,109.39,5.2
80700,13.15,1.42,334,108.38,5.19
80800,13.14,1.46,334,107.99,5.28
80900,13.18,1.43,334,108.51,5.21
81000,13.15,1.42,334,108.48,5.21
81100,13.17,1.43,332,108.21,5.26
81200,13.14,1.45,334,108.96,5.84
81300,13.14,1.46,334,109.01,5.19
81400,13.15,1.43,338,105.74,5.18
81500,13.14,1.44,334,109.02,5.84
81600,13.17,1.43,332,108.07,5.19
81700,13.17,1.41,332,109.05,5.84
81800,13.17,1.44,334,107.01,5.18
81900,13.16,1.42,332,108.04,5.3
82000,13.16,1.42,334,108.53,5.22
82100,13.15,1.4,332,108.32,5.22
82200,13.16,1.41,334,108.87,4.94
82300,13.16,1.43,334,108.86,5.17
82400,13.16,1.42,334,108.94,4.96
82500,13.15,1.44,332,107.27,5.17
82600,13.18,1.42,334,108.28,5.2
82700,13.17,1.42,334,107.2,5.19
82800,13.15,1.42,334,107.64,5.18
82900,13.16,1.43,336,106.33,5.18
83000,13.14,1.43,334,107.3,5.21
83100,13.18,1.44,334,109.4,5.17
83200,13.17,1.42,334,108.46,5.17
83300,13.16,1.42,332,107.44,5.21
83400,13.17,1.42,332,107.87,5.29
83500,13.15,1.43,332,108.39,5.21
83600,13.15,1.42,334,108.6,5.85
83700,13.19,1.44,334,108.43,5.83
83800,13.15,1.42,334,108.23,5.2
83900,13.17,1.44,336,107.2,5.19
84000,13.18,1.43,334,107.63,5.19
84100,13.14,1.42,332,108.68,5.15
84200,13.15,1.42,334,107.8,5.15
84300,13.17,1.43,332,108.47,5.16
84400,13.16,1.43,332,107.23,5.17
84500,13.15,1.41,332,108.12,5.19
84600,13.13,1.4,332,108.47,5.24
84700,13.16,1.41,332,108.24,5.18
84800,13.13,1.43,334,107.74,5.11
84900,13.17,1.42,332,108.17,5.17
85000,13.14,1.41,334,108.25,5.15
85100,13.15,1.43,332,108.09,5.31
85200,13.15,1.42,332,107.71,5.19
85300,13.16,1.42,332,108.13,5.21
85400,13.17,1.41,332,107.71,5.21
85500,13.13,1.39,332,108.54,5.23
85600,13.14,1.41,332,108.37,5.21
85700,13.14,1.42,332,108.17,5.15
85800,13.15,1.41,332,108.58,5.21
85900,13.11,1.39,332,107.88,5.15
86000,13.13,1.41,332,107.43,5.16
86100,13.14,1.4,332,107.52,5.23
86200,13.16,1.39,332,108.06,5.26
86300,13.15,1.39,332,107.18,5.16
86400,13.12,1.38,332,108.07,5.8
86500,13.12,1.41,332,106.99,5.19
86600,13.14,1.39,332,107.78,5.18
86700,13.14,1.41,332,107.89,5.21
86781,13.18,1.55,342,100.52,5.26
86800,13.17,1.52,338,101.53,4.94
86900,13.16,1.46,336,104.65,5.2
87000,13.19,1.46,336,107.26,5.17
87100,13.16,1.45,336,106.09,5.24
87200,13.15,1.43,334,104.76,5.22
87300,13.16,1.41,334,103.83,4.95
87400,13.17,1.41,334,103.7,5.21
87500,13.16,1.41,332,105.07,5.25
87600,13.13,1.41,332,105.04,5.21
87700,13.15,1.45,334,105.09,5
87800,13.14,1.43,334,105.22,5.25
87900,13.14,1.4,332,105.21,5.01
88000,13.17,1.42,332,104.84,5.23
88100,13.15,1.43,332,106.05,5
88200,13.16,1.4,334,106.69,5.25
88300,13.15,1.42,332,106.98,4.97
88400,13.16,1.42,332,107.15,5.22
88500,13.17,1.41,332,108.18,5.22
88600,13.14,1.42,332,107.43,5.24
88700,13.16,1.41,332,108.64,5.21
88800,13.14,1.4,332,108.09,5.2
88900,13.14,1.42,332,108.37,5.15
89000,13.14,1.4,332,108.55,4.89
89100,13.16,1.4,332,109.02,5.22
89200,13.18,1.41,332,108.42,4.96
89300,13.15,1.42,332,108.88,5.19
89337,2.71,1.46,340,1.01,5.01
89400,13.15,1.44,336,104.69,5.25
89432,13.15,1.47,338,105.09,5.22
89500,13.17,1.47,336,104.93,5.2
89600,13.14,1.44,334,104.21,5.22
89700,13.13,1.44,334,104.18,5.19
89800,13.15,1.41,334,105.72,5.25
89900,13.15,1.41,332,106.55,5.18
90000,13.16,1.38,332,108.59,5.21
90100,13.14,1.42,332,107.89,5.26
90200,13.15,1.42,332,108.12,5.2
90300,13.14,1.4,332,109.44,5.2
90400,13.13,1.39,332,108.65,5.19
90500,13.17,1.4,332,110.03,5.17
90600,13.13,1.42,332,108.77,5.2
90700,13.2,1.41,332,109.69,5.26
90800,13.14,1.4,332,108.01,5.17
90900,13.15,1.4,330,108.75,5.15
91000,13.14,1.4,332,107.34,5.24
91100,13.17,1.41,330,107.31,5.24
91200,13.16,1.42,330,107.4,5.17
91300,13.15,1.4,332,107.56,5.22
91400,13.14,1.4,330,106.64,5.14
91500,13.17,1.4,332,107.48,5.27
91600,13.16,1.41,330,107.23,5.15
91700,13.15,1.42,330,107.97,5.24
91800,13.15,1.41,330,107.06,5.19
91900,13.15,1.41,330,108.96,5.23
92000,13.15,1.41,332,108.18,5.25
92100,13.15,1.43,330,107.82,5.21
92200,13.16,1.41,330,108.66,5.23
92300,13.16,1.42,330,108.61,5.27
92400,13.14,1.41,330,108.59,5.26
92500,13.14,1.41,330,108.68,5.22
92600,13.18,1.41,328,108.55,5.25
92700,13.14,1.41,330,107.39,5.21
92800,13.17,1.4,330,109.11,5.25
92900,13.15,1.42,330,108.23,5.28
93000,13.13,1.41,332,108.01,5.18
93100,13.14,1.42,330,108.69,5.24
93200,13.18,1.41,330,109.08,5.23
93300,13.15,1.39,328,108.4,5.18
93400,13.16,1.42,330,108.49,5.25
93500,13.15,1.42,330,108.41,5.26
93600,13.16,1.41,330,109.88,5.16
93700,13.17,1.41,328,108.73,5.24
93800,13.17,1.41,328,109.1,5.18
93801,13.15,1.44,330,107.7,5.19
93900,13.17,1.4,330,108.79,5.25
94000,13.18,1.41,330,108.92,5.19
94100,13.14,1.42,328,109.34,5.25
94200,13.18,1.41,330,108.54,5.19
94300,13.16,1.4,330,109.16,5.22
94400,13.15,1.41,330,108.87,5.18
94500,13.16,1.41,330,109.36,5.22
94600,13.16,1.4,332,109.06,5.2
94700,13.17,1.41,330,108.57,5.17
94800,13.15,1.4,328,107.77,5.21
94900,13.19,1.41,328,109.1,5.28
95000,13.16,1.41,330,108.87,5.2
95100,13.16,1.42,330,108.36,5.19
95200,13.14,1.42,330,109.12,5.19
95300,13.16,1.41,330,108.76,5.16
95400,13.17,1.42,330,108.77,5.16
95500,13.19,1.41,330,109.44,5.18
95600,13.15,1.42,330,108.04,5.2
95700,13.18,1.41,330,108.27,5.21
95800,13.2,1.42,330,109.11,5.2
95900,13.14,1.41,330,107.43,5.22
96000,13.18,1.44,330,107.93,5.17
96100,13.18,1.46,340,106.22,5.25
96200,13.19,1.41,330,109.16,5.19
96300,13.17,1.45,338,107.44,5.25
96400,13.18,1.43,330,109.06,5.21
96500,13.17,1.43,330,109.56,5.25
96600,13.18,1.44,330,108.79,5.22
96700,13.19,1.42,332,108.64,5.2
96800,13.2,1.42,330,109.07,5.22
96900,13.19,1.42,330,108.26,5.19
97000,13.16,1.41,330,108.81,5.19
97100,13.21,1.46,338,107.44,5.22
97200,13.18,1.42,332,108.69,5.23
97300,13.18,1.43,330,107.53,5.19
97400,13.19,1.44,330,109.15,5.24
97500,13.19,1.42,330,109.23,5.2
97600,13.18,1.41,332,108.02,5.22
97700,13.19,1.43,338,108.19,5.19
97800,13.19,1.42,330,108.26,5.24
97900,13.19,1.42,330,108.78,5.2
98000,13.18,1.42,330,108.56,5.18
98100,13.21,1.43,330,108.75,5.35
98200,13.2,1.44,336,107.21,5.19
98300,13.2,1.43,330,108.8,5.29
98400,13.15,1.44,330,109.13,5.26
98500,13.19,1.44,330,108.39,5.21
98600,13.18,1.45,330,107.67,5.25
98700,13.19,1.44,330,108.72,5.2
98800,13.2,1.44,330,108.25,5.33
98900,13.19,1.44,332,108.55,5.27
99000,13.17,1.45,332,109.03,5.18
99100,13.17,1.43,330,107.43,5.28
99200,13.19,1.45,330,107.41,5.25
99300,13.18,1.42,330,107.69,5.22
99400,13.18,1.43,330,108.71,5.3
99500,13.18,1.44,334,107.85,5.2
99600,13.19,1.43,330,107.61,5.26
99700,13.2,1.45,330,106.79,5.2
99800,13.18,1.42,332,107.04,5.2
99900,13.18,1.5,340,104.2,5.18
100000,13.19,1.43,330,107.26,5.2
100100,13.19,1.44,332,107.49,5.31
100200,13.18,1.43,330,108.04,5.18
100300,13.18,1.43,330,107.31,5.21
100400,13.19,1.46,330,106.53,5.22
100500,13.18,1.44,330,107.31,5.17
100600,13.18,1.43,332,106.93,5.3
100700,13.2,1.44,332,107.26,5.2
100800,13.19,1.45,330,107.4,5.22
100865,13.18,1.48,340,105.87,5.23
100900,13.19,1.43,332,107.66,5.25
100917,13.18,1.51,336,104.71,5.18
101000,13.19,1.45,332,106.45,5.18
101100,13.19,1.45,334,105.96,5.27
101200,13.19,1.44,334,108.54,4.96
101300,13.16,1.43,332,107.18,5.18
101400,13.18,1.41,332,107.9,5.24
101500,13.15,1.41,330,108.04,5.23
101600,13.18,1.4,330,107.66,5.22
101700,13.16,1.42,332,107.56,5.29
101800,13.18,1.4,330,107.12,5.17
101900,13.2,1.41,332,106.82,5.22
102000,13.19,1.42,330,107.33,5.17
102100,13.17,1.44,332,107.73,5.25
102200,13.15,1.41,330,106.78,5.23
102300,13.15,1.44,332,106.95,5.21
102400,13.16,1.41,330,107.72,5.3
102500,13.16,1.42,330,107.96,5.22
102600,13.18,1.41,332,107.15,5.26
102700,13.15,1.43,330,108.35,5.29
102800,13.16,1.41,330,108.33,5.24
102900,13.15,1.43,332,108.18,5.21
103000,13.17,1.41,330,108.92,5.28
103100,13.16,1.41,332,107.29,5.17
103200,13.19,1.42,330,108.15,5.21
103300,13.15,1.42,330,107.89,5.24
103400,13.18,1.4,330,108.32,5.26
103491,13.16,1.47,338,106.47,5.21
103500,13.18,1.43,332,107.41,5.28
103600,13.16,1.42,332,107.21,5.27
103700,13.17,1.42,330,107.95,4.92
103800,13.17,1.42,332,107.76,5.24
103900,13.19,1.43,330,107.95,5.18
104000,13.15,1.41,332,108.29,5.23
104100,13.17,1.41,330,107.34,5.26
104200,13.16,1.41,332,108.22,5.27
104296,13.19,1.42,330,107.36,5.23
104297,13.15,1.5,342,101.94,5.24
104300,13.18,1.47,334,106.64,5.27
104400,13.17,1.41,332,107.75,5.22
104500,13.13,1.4,330,106.31,5.2
104600,13.13,1.39,330,108.18,5.22
104700,13.18,1.4,332,108,5.25
104800,13.16,1.41,332,107.46,5.22
104900,13.16,1.4,330,108.47,5.22
105000,13.14,1.44,330,107.99,5.2
105100,13.15,1.41,330,108.38,5.27
105200,13.18,1.41,330,109.3,5.16
105300,13.15,1.42,330,108.25,5.23
105400,13.17,1.41,330,108.05,5.31
105500,13.15,1.39,330,107.86,5.2
105600,13.15,1.39,332,108.14,5.19
105700,13.14,1.41,330,107.99,5.14
105800,13.15,1.4,330,108.06,5.22
105900,13.18,1.41,330,109.37,5.19
106000,13.16,1.41,330,108.79,5.24
106100,13.14,1.41,330,108.79,5.24
106200,13.17,1.41,330,108.12,5.26
106300,13.18,1.41,330,108.31,5.32
106400,13.18,1.42,330,107.45,5.18
106427,13.16,1.49,342,104.06,5.27
106500,13.17,1.41,332,107.79,5.26
106600,13.16,1.41,330,106.99,5.26
106700,13.17,1.41,330,107.97,5.21
106800,13.16,1.39,330,108.66,5.23
106900,13.17,1.4,330,109.09,5.23
106956,13.15,1.48,344,99.69,5.29
107000,13.19,1.46,336,105,5.24
107100,13.15,1.41,334,106.17,5.19
107200,13.2,1.44,340,104.5,5.29
107300,13.16,1.41,336,104.82,5.3
107400,13.18,1.41,334,106.6,5.22
107500,13.14,1.42,336,106.99,5.28
107600,13.14,1.4,334,109.24,5.18
107700,13.15,1.41,334,106.91,5.25
107800,13.17,1.39,334,107.91,5.17
107900,13.18,1.39,332,106.41,5.3
108000,13.15,1.39,332,107.68,5.2
108100,13.15,1.4,330,108.24,5.2
108200,13.14,1.4,332,108.12,5.26
108300,13.17,1.39,332,108.57,5.17
108400,13.14,1.39,330,108.73,5.2
108500,13.15,1.39,332,107.92,5.19
108600,13.15,1.39,330,108.83,5.19
108700,13.19,1.42,330,108.61,5.26
108800,13.14,1.39,330,108.26,5.15
108900,13.16,1.41,330,109.71,5.25
109000,13.17,1.4,330,108.41,5.27
109100,13.18,1.37,328,106.09,5.19
109200,13.15,1.39,330,108,5.22
109300,13.15,1.4,330,107.99,5.21
109400,13.13,1.42,332,108.22,5.22
109500,13.16,1.4,330,107.89,5.21
109597,13.15,1.41,332,107.25,5.16
109600,13.17,1.41,330,106.22,5.22
109700,13.15,1.42,334,107.41,5.2
109800,13.15,1.46,332,106.41,5.26
109900,13.17,1.4,330,108.92,5.19
110000,13.13,1.4,330,108.69,5.19
110100,13.15,1.41,330,108.59,5.25
110200,13.14,1.4,330,108.25,5.22
110300,13.14,1.41,328,106.95,5.13
110400,13.13,1.43,330,108.8,5.17
110500,13.15,1.41,330,108.46,5.17
110600,13.18,1.39,328,107.54,5.19
110700,13.15,1.41,330,108.62,5.2
110800,13.17,1.4,330,107.87,5.2
110900,13.18,1.41,330,107.03,5.2
111000,13.15,1.42,330,108.77,5.17
111100,13.15,1.41,328,108.69,5.18
111200,13.14,1.42,328,107.56,5.19
111300,13.16,1.42,330,108.35,5.28
111400,13.2,1.41,330,107.53,5.26
111500,13.18,1.4,330,106.53,5.21
111600,13.14,1.43,328,108.53,5.16
111700,13.16,1.41,330,108.23,5.18
111800,13.16,1.4,330,108.41,5.24
111900,13.18,1.41,330,107.96,5.23
112000,13.16,1.41,330,107.34,5.13
112100,13.15,1.41,340,107.74,5.16
112200,13.15,1.41,330,108.97,5.25
112300,13.18,1.43,340,106.41,5.25
112339,13.14,1.44,338,106.45,5.18
112343,13.16,1.52,338,103.49,5.22
112400,13.16,1.44,334,106.22,5.25
112500,13.16,1.45,336,106.95,5.19
112600,13.17,1.41,332,108.29,5.2
112700,13.16,1.44,342,106.87,5.19
112800,13.15,1.41,332,108.46,5.21
112900,13.17,1.42,330,108.58,5.23
113000,13.15,1.42,330,108.61,5.24
113100,13.16,1.44,330,108.45,5.22
113200,13.17,1.42,330,107.55,5.21
113300,13.18,1.42,336,108.29,5.19
113400,13.15,1.42,330,108.15,5.2
113500,13.18,1.42,332,108.42,5.18
113600,13.18,1.41,330,108.47,5.23
113700,13.17,1.42,330,108.6,5.23
113800,13.19,1.43,332,106.95,5.21
113900,13.19,1.42,330,108.87,5.19
114000,13.18,1.42,330,109,5.24
114100,13.15,1.41,338,107.77,5.22
114200,13.17,1.41,330,107.91,5.2
114300,13.2,1.43,330,109.22,5.26
114400,13.19,1.44,330,107.82,5.21
114500,13.17,1.44,330,107.83,5.21
114600,13.21,1.42,332,107.34,5.19
114700,13.19,1.43,330,106.92,5.23
114800,13.17,1.43,330,108.83,5.25
114900,13.19,1.44,330,108.49,5.25
115000,13.17,1.43,330,108.71,5.18
115100,13.17,1.44,330,108.92,5.2
115200,13.18,1.45,332,108.53,5.23
115300,13.17,1.45,330,107.42,5.25
115400,13.21,1.43,330,108.28,5.25
115500,13.2,1.43,330,108.64,5.23
115600,13.17,1.45,332,107.3,5.23
115700,13.17,1.46,332,108.27,5.16
115800,13.18,1.44,330,108.18,5.24
115900,13.17,1.43,332,107.47,5.18
116000,13.19,1.43,330,107.16,5.22
116100,13.18,1.45,332,106.68,5.21
116200,13.18,1.44,332,106.89,5.25
116300,13.16,1.45,332,107.79,5.24
116400,13.19,1.46,332,107.84,5.26
116500,13.17,1.44,332,107.43,5.18
116600,13.2,1.44,332,107.27,5.27
116700,13.18,1.44,332,108.07,5.25
116800,13.17,1.43,330,107.74,5.21
116900,13.17,1.45,332,108.5,5.26
117000,13.21,1.45,332,107.74,5.3
117100,13.15,1.43,332,108.09,5.28
117200,13.19,1.46,332,107.57,5.25
117300,13.17,1.45,332,108.35,5.19
117400,13.18,1.45,330,107.49,5.19
117500,13.19,1.44,332,108.5,5.23
117600,13.18,1.46,332,108.67,5.22
117700,13.18,1.44,330,107.16,5.23
117800,13.19,1.45,332,107.74,5.19
117900,13.2,1.44,338,107.56,5.26
118000,13.18,1.43,330,108.31,5.2
118100,13.19,1.46,330,106.98,5.24
118200,13.16,1.44,332,107,5.23
118300,13.2,1.44,334,107.87,5.23
118400,13.17,1.43,334,107.4,5.19
118448,13.17,1.45,332,107.13,5.19
118500,13.18,1.45,334,108.26,5.2
118600,13.17,1.47,332,108.05,5.2
118700,13.15,1.51,344,102.54,5.3
118800,13.15,1.41,332,107.56,5.19
118900,13.16,1.42,330,106.66,5.17
119000,13.17,1.42,332,107.57,5.18
119100,13.15,1.4,332,108.41,5.24
119200,13.17,1.42,332,107.36,5.2
119300,13.17,1.41,332,107.92,5.23
119400,13.14,1.42,332,107.16,5.23
119500,13.14,1.4,332,107.66,5.15
119568,13.15,1.48,338,103.73,4.25
119600,13.18,1.43,336,105.66,5.22
119700,13.15,1.37,332,104.22,5.26
119800,13.15,1.45,340,104.51,6.12
119900,13.13,1.46,340,102.93,5.22
120000,13.17,1.41,338,102.67,5.27
120100,13.17,1.4,338,104.53,5.24
120200,13.16,1.49,342,103.03,5.21
120300,13.14,1.47,340,103.02,5.19
120400,13.16,1.46,340,105.12,5.24
120500,13.14,1.45,340,103.98,5.24
120600,13.14,1.46,340,102.7,5.25
120700,13.11,1.47,344,102.65,4.95
120800,13.12,1.39,332,107.47,5.19
120900,13.13,1.37,332,106.85,5.18
121000,13.13,1.48,342,103.56,5.2
121100,13.17,1.38,336,107.98,4.96
121200,13.1,1.38,332,107.33,5.29
121300,13.16,1.39,334,109.28,5.24
121400,13.12,1.38,332,108.83,5.22
121500,13.13,1.48,342,103.63,5.19
121600,13.14,1.39,332,107.48,5.19
121700,13.14,1.4,334,106.94,5.2
121800,13.15,1.4,332,108.1,5.16
121900,13.13,1.39,332,108.33,5.17
122000,13.12,1.41,336,109.02,5.16
122100,13.13,1.38,332,107.41,5.22
122200,13.15,1.39,332,107.49,5.23
122300,13.13,1.37,330,107.94,5.17
122400,13.12,1.4,330,108.19,5.17
122500,13.14,1.37,330,108.25,5.2
122600,13.11,1.38,332,109.01,5.21
122700,13.14,1.38,330,108.39,5.17
122800,13.14,1.39,330,108.75,5.26
122900,13.12,1.39,330,108.21,5.19
123000,13.14,1.41,330,108.61,5.3
123100,13.16,1.39,332,108.18,5.18
123200,13.17,1.42,330,108.55,5.23
123300,13.15,1.41,330,107.89,5.18
123400,13.16,1.41,330,108.02,5.23
123500,13.17,1.41,330,108.65,5.21
123600,13.13,1.41,330,108.62,5.19
123700,13.16,1.41,330,108.02,5.28
123721,13.16,1.42,330,108.58,5.23
123732,13.18,1.46,334,107.75,5.21
123745,13.17,1.5,338,105.61,5.2
123800,13.16,1.44,334,106.16,5.24
123867,13.16,1.48,340,105.77,5.17
123900,13.16,1.42,330,107.73,5.22
124000,13.16,1.51,340,102.42,5.25
124100,13.15,1.4,344,108.22,5.26
124200,13.18,1.39,330,108.49,5.21
124300,13.15,1.41,332,108.06,5.18
124400,13.14,1.5,342,102.82,5.17
124500,13.17,1.4,330,108.95,5.19
124600,13.16,1.47,342,103.45,5.2
124693,13.21,1.5,342,103,5.26
124700,13.15,1.51,344,101.3,5.22
124800,13.17,1.46,344,101.75,5.24
124900,13.13,1.41,340,108.02,5.21
125000,13.14,1.39,330,108.54,5.16
125100,13.15,1.41,330,107.31,5.29
125200,13.15,1.39,332,107.69,5.25
125300,13.15,1.42,330,108.5,5.18
125400,13.16,1.42,332,108.68,5.17
125500,13.16,1.4,330,108.55,5.19
125600,13.17,1.42,332,108.32,5.27
125700,13.16,1.41,330,108.68,5.2
125800,13.14,1.41,332,108.2,5.2
125900,13.15,1.43,332,108.46,5.21
126000,13.11,1.41,330,109.13,5.2
126100,13.13,1.42,332,109.1,5.29
126200,13.14,1.41,330,108.85,5.17
126300,13.14,1.39,340,107.65,5.19
126400,13.17,1.4,330,108.88,5.15
126500,13.14,1.4,332,108.31,5.19
126600,13.15,1.4,330,109.02,5.24
126700,13.14,1.4,330,108.31,5.21
126800,13.16,1.39,330,106.58,5.24
126900,13.17,1.43,336,107.48,5.21
127000,13.15,1.4,330,106.14,5.21
127100,13.11,1.42,332,108.45,5.24
127200,13.17,1.41,332,109.3,5.21
127300,13.17,1.4,332,108.36,5.16
127400,13.16,1.4,340,109.19,4.99
127500,13.15,1.41,332,108.17,5.2
127600,13.17,1.41,334,107.81,5.18
127700,13.16,1.4,332,108.04,5.18
